StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,3,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,88,1
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,345,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,30,1
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,3,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,89,1
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,7,168,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZGfbAAGGrants,GrantsHealth,21,1
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,9,109,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,44,1
0,Grants,RIC-RE&D,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,7,167,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZmnxAACGrants,GrantsHealth,22,1
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,3,36,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,14,1
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,135,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,33,1
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,2,32,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,226,1
1,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,1,303,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,1,0
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,2,33,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,231,1
1,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,1,302,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,26,1
1,Custom Education (MSPACE Included),Not supported,0012e000002ZmOZAA0,NotGiven,0,Services,Education,University,1,0,0,2018,3,55,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,190,1
1,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,1,303,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,25,1
0,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,University,1,0,0,2019,6,149,Research ContractUniversity,0012e000002ZmOZAA0Research Contract,Research ContractServices,251,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2018,5,581,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,202,1
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2018,8,-49,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferAgriculture & Horticulture,3,1
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2019,10,69,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,267,1
1,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Health,Research Tools/Consumables,Multinational / Other Large Corporate,1,0,0,2018,6,11,GrantsMultinational / Other Large Corporate,0012e000002ZLg7AAGGrants,GrantsHealth,1,0
1,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,1,2019,9,-125,Technology TransferUniversity,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,5,1
0,Custom Education (MSPACE Included),Not supported,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Services,Education,University,1,0,0,2018,4,645,Custom Education (MSPACE Included)University,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,196,1
0,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2017,7,826,Research ContractGovernment: International,0012e000002Zt1RAASResearch Contract,Research ContractPublic Administration,1,0
0,Internship,RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2018,5,521,InternshipNot for profit,0012e000002ZmOZAA0Internship,InternshipServices,3,0
0,Grants,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2018,4,106,GrantsGovernment: Australia: Federal,0012e000002Zt1RAASGrants,GrantsPublic Administration,29,1
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,384,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,19,1
0,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2016,12,1064,Research ContractGovernment: Australia: Local & State,0012e000002Zt1RAASResearch Contract,Research ContractServices,4,1
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,384,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,20,1
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2016,8,1180,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zt1RAASConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,384,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,21,1
0,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2017,1,1006,Research ContractGovernment: Australia: Local & State,0012e000002Zt1RAASResearch Contract,Research ContractServices,5,1
1,Grants,RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,12,-36,GrantsGovernment: Australia: Local & State,0012e000002ZmOZAA0Grants,GrantsServices,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2017,7,830,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractAgriculture & Horticulture,1,0
1,Research Contract,Not supported,0012e000002ZmOZAA0,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2019,6,110,Research ContractGovernment: Australia: Local & State,0012e000002ZmOZAA0Research Contract,Research ContractServices,19,1
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2018,1,647,Technology TransferNot for profit,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,1,0
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,384,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,24,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,0,2018,2,613,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractEnergy & Utilities,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2018,5,763,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,201,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,0,0,2018,2,216,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractMaterials: Chemicals & Industrial Metals,1,0
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Services,Entertainment & Creative Industries,Government: Australia: Federal,1,0,0,2017,10,745,Technology TransferGovernment: Australia: Federal,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2017,8,812,Research ContractGovernment: International,0012e000002ZLg7AAGResearch Contract,Research ContractPublic Administration,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2017,7,853,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractEnergy & Utilities,5,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,0,2017,7,853,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,0,2017,11,722,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
1,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,110,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,49,1
0,Custom Education (MSPACE Included),Not supported,0012e000002ZmOZAA0,NotGiven,0,Services,Education,University,1,0,0,2018,9,-73,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,1
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2019,6,293,GrantsUniversity,0012e000002ZmOZAA0Grants,GrantsServices,12,1
0,Research Contract,Not supported,0012e000002ZmOZAA0,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,6,202,Research ContractNot for profit,0012e000002ZmOZAA0Research Contract,Research ContractServices,1,0
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,6,293,GrantsUniversity,0012e000002ZmOZAA0Grants,GrantsServices,13,1
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2019,6,293,GrantsUniversity,0012e000002ZmOZAA0Grants,GrantsServices,14,1
0,Research Contract,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Community,Government: Australia: Federal,1,0,0,2019,6,203,Research ContractGovernment: Australia: Federal,0012e000002ZmOZAA0Research Contract,Research ContractServices,5,0
0,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,6,148,Research ContractUniversity,0012e000002ZmOZAA0Research Contract,Research ContractServices,252,1
1,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Manufacturing & R&D,Consumer Goods,Multinational / Other Large Corporate,1,0,1,2019,9,178,Research ContractMultinational / Other Large Corporate,0012e000002ZmOZAA0Research Contract,Research ContractManufacturing & R&D,1,0
1,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Public Administration,Public Administration,Government: International,1,0,0,2019,2,-45,Research ContractGovernment: International,0012e000002ZmOZAA0Research Contract,Research ContractPublic Administration,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,7,240,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,263,1
0,Grants,RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Community,Government: Australia: Local & State,1,0,0,2019,6,180,GrantsGovernment: Australia: Local & State,0012e000002ZmOZAA0Grants,GrantsServices,22,1
1,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Community,Not for profit,1,0,0,2019,6,201,Research ContractNot for profit,0012e000002ZmOZAA0Research Contract,Research ContractServices,1,0
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Community,Not for profit,1,0,0,2019,6,202,GrantsNot for profit,0012e000002ZmOZAA0Grants,GrantsServices,1,0
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2019,9,49,Custom Education (MSPACE Included)SME (small to medium enterprise),0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,Government: International,1,0,0,2018,11,472,Custom Education (MSPACE Included)Government: International,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,Government: International,1,0,0,2018,5,124,Custom Education (MSPACE Included)Government: International,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2015,11,776,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
1,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2019,6,201,Research ContractUniversity,0012e000002ZmOZAA0Research Contract,Research ContractServices,2,1
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2019,6,293,GrantsUniversity,0012e000002ZmOZAA0Grants,GrantsServices,15,1
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2018,5,276,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,5,521,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,0
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,6,293,GrantsUniversity,0012e000002ZmOZAA0Grants,GrantsServices,16,1
1,Grants,RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,University,1,0,0,2018,9,17,GrantsUniversity,0012e000002ZmOZAA0Grants,GrantsServices,213,1
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,7,88,Consultancy (Non-research)Not for profit,0012e000002ZmOZAA0Consultancy (Non-research),Consultancy (Non-research)Services,10,1
0,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,University,1,0,0,2019,2,64,Research ContractUniversity,0012e000002ZmOZAA0Research Contract,Research ContractServices,222,1
0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2019,6,79,GrantsUniversity,0012e000002ZmOZAA0Grants,GrantsServices,11,1
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,8,232,Consultancy (Non-research)Not for profit,0012e000002ZmOZAA0Consultancy (Non-research),Consultancy (Non-research)Services,11,1
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,8,232,Consultancy (Non-research)Not for profit,0012e000002ZmOZAA0Consultancy (Non-research),Consultancy (Non-research)Services,12,1
0,Grants,Not supported,0012e000002ZmOZAA0,NotGiven,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,6,293,GrantsNot for profit,0012e000002ZmOZAA0Grants,GrantsHealth,2,0
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2019,11,111,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,2,1
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,11,82,Consultancy (Non-research)Not for profit,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health,4,0
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,11,110,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,2,0
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,11,110,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,3,0
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2019,11,36,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZGfbAAGGrants,GrantsHealth,26,1
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,11,233,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,48,1
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,11,233,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,47,1
0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,11,109,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices,162,1
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,11,203,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,100,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Government: International,1,0,0,2019,11,80,Research ContractGovernment: International,NotGivenResearch Contract,Research ContractServices,2,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,11,1,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,209,1
0,Sponsorship,RIC-RE&D,NotGiven,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,11,36,SponsorshipNot for profit,NotGivenSponsorship,SponsorshipServices,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,11,79,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,210,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,11,86,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth,6,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Transportation & Logistics,Transportation & Logistics,SME (small to medium enterprise),1,0,0,2019,11,87,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractTransportation & Logistics,3,0
1,Panel,RIC-RE&D,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,11,183,PanelGovernment: Australia: Federal,0012e000002ZLgJAAWPanel,PanelHealth,47,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,11,86,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractDefence,17,1
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,11,205,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,208,1
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,CRC (Co-operative Research Centre),1,0,1,2019,11,97,Research ContractCRC (Co-operative Research Centre),0012e000002ZLg7AAGResearch Contract,Research ContractTransportation & Logistics,12,1
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,11,8,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2019,11,12,Consultancy (Non-research)Government: Australia: Federal,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,3,1
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,0,2019,11,16,Consultancy (Non-research)Government: Australia: Federal,NotGivenConsultancy (Non-research),Consultancy (Non-research)Technology: IT & Telephone Services,6,1
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Government: Australia: Local & State,1,0,0,2019,11,6,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,11,79,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration,8,1
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2019,11,139,Consultancy (Non-research)Government: Australia: Federal,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,3,0
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2019,11,139,Consultancy (Non-research)Government: Australia: Federal,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,4,0
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,11,8,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,163,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,11,197,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractDefence,211,1
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,0,2019,11,135,Research ContractNot for profit,0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,2,0
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,0,2019,11,259,Consultancy (Non-research)Multinational / Other Large Corporate,0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Energy & Utilities,1,0
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,11,9,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Public Administration,2,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2019,11,75,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractServices,1,0
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,11,114,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,0,2019,11,192,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractManufacturing & R&D,1,0
