Id,StageName,Status_Reason__c,RecordType.Name,RICE_Supported__c,CreatedDate,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId,RecordType
0062e000002HHD3AAO,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,0012e000003A6hFAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHD4AAO,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A6dmAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HHD5AAO,0,Other (Lost),Consultancy (Non-research),RIC-BD&I,2018,0012e000003A77fAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Consultancy (Non-research)Business Organization
0062e000002HHD6AAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A77HAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHD7AAO,0,Out-Sold,Consultancy (Non-research),RIC-BD&I,2018,0012e000003A771AAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Consultancy (Non-research)Business Organization
0062e000002HHD8AAO,1,Won,Technology Transfer,RIC-BD&I,2019,0012e000003A77kAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Technology TransferBusiness Organization
0062e000002HHD9AAO,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A77eAAC,0012e000002Zmo0AAC,0,Business Organization,Health,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHDAAA4,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2018,0012e000003A781AAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,1,Consultancy (Non-research)Business Organization
0062e000002HHDaAAO,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2016,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Technology TransferBusiness Organization
0062e000002HHDBAA4,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A781AAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHDbAAO,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHDCAA4,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6pnAAC,0012e000002Zmo0AAC,0,Business Organization,Health,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHDcAAO,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Consultancy (Non-research)Business Organization
0062e000002HHDdAAO,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHDEAA4,1,Won,Panel,RIC RE&D and BD&I,2016,0012e000003A6tvAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,0,PanelBusiness Organization
0062e000002HHDeAAO,1,Won,Technology Transfer,RIC RE&D and BD&I,2018,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Technology TransferBusiness Organization
0062e000002HHDFAA4,0,Proposal/Application Unsuccessful,Research Contract,Not supported,2019,0012e000003A781AAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHDfAAO,1,Won,Technology Transfer,RIC-BD&I,2019,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Technology TransferBusiness Organization
0062e000002HHDGAA4,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A781AAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHDgAAO,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHDHAA4,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A781AAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHDhAAO,1,Won,Technology Transfer,RIC RE&D and BD&I,2017,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Technology TransferBusiness Organization
0062e000002HHDIAA4,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A76wAAC,0012e000002Zmo0AAC,0,Business Organization,Services,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HHDiAAO,0,Failure to Agree - Scope of Work,Consultancy (Non-research),RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Consultancy (Non-research)Business Organization
0062e000002HHDJAA4,1,Won,Research Contract,Not supported,2019,0012e000003A77aAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHDjAAO,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHDKAA4,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHDkAAO,1,Won,Technology Transfer,RIC RE&D and BD&I,2017,0012e000003A77nAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Technology TransferBusiness Organization
0062e000002HHDLAA4,1,Won,Research Contract,RIC-BD&I,2019,0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HHDlAAO,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A770AAC,0012e000002Zmo0AAC,0,Business Organization,Services,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HHDMAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019,0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HHDmAAO,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,0012e000003A6twAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHDNAA4,0,Other (Lost),Grants,RIC RE&D and BD&I,2017,0012e000003A6b1AAC,0012e000002ZLg7AAG,1,Business Organization,Health,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HHDnAAO,1,Won,Technology Transfer,RIC RE&D and BD&I,2017,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Technology TransferBusiness Organization
0062e000002HHDOAA4,0,Other (Lost),Grants,RIC RE&D and BD&I,2017,0012e000003A6b3AAC,0012e000002ZLg7AAG,1,Business Organization,Services,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HHDoAAO,1,Won,Technology Transfer,RIC RE&D and BD&I,2017,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Technology TransferBusiness Organization
0062e000002HHDPAA4,0,Other (Lost),Grants,RIC RE&D and BD&I,2017,0012e000003A6b5AAC,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HHDpAAO,1,Won,Consultancy (Non-research),RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Consultancy (Non-research)Business Organization
0062e000002HHDQAA4,1,Won,Grants,RIC RE&D and BD&I,2016,0012e0000036xT0AAI,0012e000002ZGfbAAG,0,University Department,Education,Not for profit,Internal,1,GrantsUniversity Department
0062e000002HHDqAAO,1,Won,Technology Transfer,RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Technology TransferBusiness Organization
0062e000002HHDRAA4,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2018,0012e000003A6pbAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHDrAAO,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HHDSAA4,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6q7AAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHDsAAO,0,Proposal/Application Unsuccessful,Research Contract,RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HHDTAA4,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6ttAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHDtAAO,0,Out-Sold,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HHDUAA4,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6tzAAC,0012e000002Zmo0AAC,0,Business Organization,Services,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HHDuAAO,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HHDVAA4,0,Proposal/Application Unsuccessful,Research Contract,RIC-BD&I,2019,0012e000003A6qTAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HHDvAAO,1,Won,Consultancy (Non-research),RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Consultancy (Non-research)Business Organization
0062e000002HHDWAA4,0,Proposal/Application Unsuccessful,Research Contract,RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HHDwAAO,1,Won,Consultancy (Non-research),RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Consultancy (Non-research)Business Organization
0062e000002HHDXAA4,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HHDxAAO,0,Other (Lost),Sponsorship,RIC-BD&I,2018,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,SponsorshipBusiness Organization
0062e000002HHDYAA4,0,Proposal/Application Unsuccessful,Research Contract,RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HHDyAAO,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A6qAAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HHDZAA4,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2018,0012e000003A75vAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHDzAAO,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6xpAAC,0012e000002Zt1RAAS,0,Business Organization,Health,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HHE0AAO,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A6qaAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHE1AAO,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHE2AAO,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2018,0012e000003A6qWAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HHE3AAO,0,Other(Lost),Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qWAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HHE4AAO,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHE5AAO,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHE6AAO,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHE7AAO,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHE8AAO,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHE9AAO,0,Academic Capacity (Lost),Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHEAAA4,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHEaAAO,1,Won,Research Contract,RIC-BD&I,2018,0012e000003A6cOAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHEBAA4,1,Won,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6qHAAS,0012e000002Zmo0AAC,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHEbAAO,1,Won,Technology Transfer,RIC RE&D and BD&I,2016,0012e000003A76iAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Technology TransferBusiness Organization
0062e000002HHECAA4,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A6qWAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HHEcAAO,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A76iAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HHEDAA4,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6qWAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HHEdAAO,1,Won,Grants,RIC-BD&I,2019,0012e000003A6bnAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,External,0,GrantsBusiness Organization
0062e000002HHEEAA4,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A6hNAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHEeAAO,0,Proposal/Application Unsuccessful,Grants,RIC RE&D and BD&I,2018,0012e000003A6bnAAC,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,External,0,GrantsBusiness Organization
0062e000002HHEfAAO,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019,0012e000003A6cOAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHEGAA4,1,Won,Research Contract,RIC-BD&I,2017,0012e000003A75PAAS,0012e000002ZLgJAAW,0,Business Organization,Services,Large Australian Corporate,External,0,Research ContractBusiness Organization
0062e000002HHEgAAO,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2016,0012e000003A76TAAS,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Technology TransferBusiness Organization
0062e000002HHEHAA4,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZLgJAAW,0,Business Organization,Defence,Government: Australia: Federal,External,0,Consultancy (Non-research)Business Organization
0062e000002HHEhAAO,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2016,0012e000003A76TAAS,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Technology TransferBusiness Organization
0062e000002HHEIAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2018,0012e000003A75aAAC,0012e000002ZLgJAAW,0,Business Organization,Services,Large Australian Corporate,External,1,Research ContractBusiness Organization
0062e000002HHEiAAO,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2018,0012e000003A6cvAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,1,Research ContractBusiness Organization
0062e000002HHEjAAO,1,Won,Technology Transfer,RIC-BD&I,2019,0012e000003A76tAAC,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,1,Technology TransferBusiness Organization
0062e000002HHEKAA4,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6yJAAS,0012e000002ZLgJAAW,0,Business Organization,Services,Large Australian Corporate,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHEkAAO,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6cvAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,1,Research ContractBusiness Organization
0062e000002HHELAA4,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6yJAAS,0012e000002ZLgJAAW,0,Business Organization,Services,Large Australian Corporate,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHElAAO,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6cvAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,1,Research ContractBusiness Organization
0062e000002HHEMAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A763AAC,0012e000002ZLgJAAW,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHEmAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016,0012e000003A76UAAS,0012e000002ZmnxAAC,0,Business Organization,Health,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HHENAA4,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6qHAAS,0012e000002ZLgJAAW,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HHEnAAO,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A76ZAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHEOAA4,0,Other (Lost),Research Contract,RIC-BD&I,2017,0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HHEoAAO,1,Won,Sponsorship,RIC-BD&I,2018,0012e000003A6cvAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,1,SponsorshipBusiness Organization
0062e000002HHEPAA4,0,Other (Lost),Grants,RIC RE&D and BD&I,2017,0,0012e000002ZmnxAAC,1,Business Organization,Services,Not for profit,,0,GrantsBusiness Organization
0062e000002HHEQAA4,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017,0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HHEqAAO,1,Won,Technology Transfer,RIC-BD&I,2018,0012e000003A6cvAAC,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,1,Technology TransferBusiness Organization
0062e000002HHERAA4,0,Other (Lost),Research Contract,RIC-BD&I,2016,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HHErAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016,0012e000003A6jLAAS,0012e000002ZmnxAAC,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHESAA4,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2018,0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HHEsAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017,0012e000003A6jLAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHETAA4,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2016,0,0,0,Business Organization,Services,Not for profit,,0,Technology TransferBusiness Organization
0062e000002HHEtAAO,0,Other (Lost),Technology Transfer,RIC-BD&I,2018,0012e000003A6jLAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Technology TransferBusiness Organization
0062e000002HHEUAA4,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A6lbAAC,0012e000002ZmnxAAC,0,Business Organization,Public Administration,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HHEuAAO,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A76KAAS,0012e000002ZmnxAAC,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHEVAA4,1,Won,Research Contract,RIC-BD&I,2018,0012e000003A76IAAS,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HHEvAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016,0012e000003A6jKAAS,0012e000002ZmnxAAC,0,Business Organization,Veterinary,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHEwAAO,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A6jKAAS,0012e000002ZmnxAAC,0,Business Organization,Veterinary,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHEXAA4,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017,0012e000003A76WAAS,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HHExAAO,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A76JAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HHEYAA4,1,Won,Research Contract,RIC-BD&I,2018,0012e000003A70jAAC,0012e000002ZGfbAAG,0,Business Organization,Health,Large Australian Corporate,External,0,Research ContractBusiness Organization
0062e000002HHEyAAO,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A6nlAAC,0012e000002ZGfbAAG,0,Business Organization,Services,University,External,0,Research ContractBusiness Organization
0062e000002HHEZAA4,1,Won,Grants,RIC-BD&I,2019,0012e000003A6bnAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,External,0,GrantsBusiness Organization
0062e000002HHEzAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016,0012e000003A76jAAC,0012e000002ZmnxAAC,0,Business Organization,Agriculture & Horticulture,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHF0AAO,1,Won,Research Contract,RIC-BD&I,2018,0012e000003A6cKAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHF1AAO,1,Won,Grants,RIC RE&D and BD&I,2018,0012e000003A6W0AAK,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,External,0,GrantsBusiness Organization
0062e000002HHF2AAO,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A6cKAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HHF3AAO,0,Proposal/Application Unsuccessful,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6EjAAK,0012e000002ZLg7AAG,1,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHF4AAO,0,Proposal/Application Unsuccessful,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6EjAAK,0012e000002ZLg7AAG,1,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHF5AAO,0,Proposal/Application Unsuccessful,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6EjAAK,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHF6AAO,0,Proposal/Application Unsuccessful,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6EjAAK,0012e000002ZLg7AAG,1,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHF7AAO,0,Proposal/Application Unsuccessful,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6EjAAK,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHF8AAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017,0012e000003A6EjAAK,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHF9AAO,0,Proposal/Application Unsuccessful,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6EjAAK,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHFAAA4,0,Proposal/Application Unsuccessful,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6EjAAK,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HHFaAAO,0,Proposal/Application Unsuccessful,Research Contract,RIC-BD&I,2019,0012e000003A6hyAAC,0012e000002ZmnxAAC,0,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
