outcome,Opptype,Supppoted,days_diff,closeDate_month,createDate_month,closeDate_year,createDate_year,act_amt,act_proj,lead_faculty,f_parent_opp,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
Closed Won,Research Contract,RIC-BD&I,1,11,11,2019,2019,613708.1,613708.1,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,80,1,11,2020,2019,0.0,0,Missing Faculty,0,Business Organization,Services,Government: International,Switzerland,External,0.0
Closed Lost,Sponsorship,RIC-RE&D,223,6,11,2020,2019,0.0,0,Missing Faculty,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,85,7,5,2019,2019,38895.0,38895.0,0012e000002ZmnzAAC,0,Business Organization,Agriculture & Horticulture,Not for profit,Australia,External,0.0
Closed Lost,Panel,RIC RE&D and BD&I,7,5,5,2017,2017,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,236,3,7,2018,2017,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,45,4,3,2018,2018,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,University,United Kingdom,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,229,9,2,2017,2017,150000.0,150000.0,0012e000002ZNYOAA4,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,73,5,3,2017,2017,55000.0,55000.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: International,Indonesia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,4,4,2017,2017,38409.0,38409.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: International,Indonesia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,85,6,3,2018,2018,7035.0,10000.0,0012e000002ZNYOAA4,1,Business Organization,Public Administration,Government: International,Indonesia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,267,7,10,2017,2016,39390.0,39390.0,0012e000002ZNYOAA4,0,Business Organization,Forestry & Paper,Not for profit,Mexico,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,185,5,11,2017,2016,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,605,9,2,2017,2016,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Government: International,Thailand,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,17,6,6,2018,2018,30000.0,30000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,193,8,2,2018,2018,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,182,2,8,2019,2018,0.0,0.0,0012e000002ZmnzAAC,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,12,8,7,2018,2018,249636.0,255000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,60,7,5,2018,2018,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,24,11,10,2017,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,24,11,10,2017,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,214,2,7,2019,2018,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,283,2,5,2019,2018,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,175,2,8,2019,2018,0.0,0.0,0012e000002ZmnzAAC,0,Business Organization,Veterinary,Not for profit,Australia,External,0.0
Closed Won,Grants,RIC-RE&D,1,4,3,2019,2019,579689.2,579689.2,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC-RE&D,0,3,3,2019,2019,384526.0,384526.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,24,4,3,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,,,,,,
Closed Lost,Grants,RIC-RE&D,274,6,9,2020,2019,5280000.0,5280000.0,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Won,Grants,RIC-RE&D,24,4,3,2019,2019,1000000.0,6.1E7,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,0,2,2,2019,2019,64700.0,65000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,7,3,2,2019,2019,65000.0,65000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),Not supported,83,5,3,2018,2018,21250.0,21250.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,0,6,6,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,167,11,5,2018,2018,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,57,12,10,2019,2019,10000.0,10000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,125,1,9,2020,2019,100000.0,100000.0,0012e000002ZmOZAA0,0,,,,,,
Closed Lost,Grants,Not supported,7,9,9,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,,,,,,
Closed Lost,Research Contract,RIC-BD&I,0,9,9,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,,,,,,
Closed Lost,Research Contract,RIC-BD&I,0,9,9,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,,,,,,
Closed Won,Research Contract,RIC RE&D and BD&I,0,11,11,2016,2016,0.0,0.0,0012e000002ZGfbAAG,0,University Department,Education,Not for profit,Australia,Internal,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,11,11,2016,2016,0.0,0.0,0012e000002ZGfbAAG,0,University Department,Education,Not for profit,Australia,Internal,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,209,7,12,2016,2015,300000.0,300000.0,0012e000002ZGfbAAG,0,University Department,Education,Not for profit,Australia,Internal,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,209,7,12,2016,2015,300000.0,300000.0,0012e000002ZGfbAAG,0,University Department,Education,Not for profit,Australia,Internal,1.0
Closed Lost,Grants,RIC RE&D and BD&I,6,5,5,2016,2016,0.0,0.0,Missing Faculty,0,University Department,Education,Not for profit,Australia,Internal,1.0
Closed Lost,Grants,RIC RE&D and BD&I,6,5,5,2016,2016,0.0,0.0,Missing Faculty,0,University Department,Education,Not for profit,Australia,Internal,1.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,69,8,5,2016,2016,43924.0,43924.0,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,Sweden,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,175,5,11,2017,2016,200000.0,200000.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),United States of America,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,97,12,9,2017,2017,250000.0,250000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,0,11,11,2016,2016,500000.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,119,3,11,2017,2016,33713.75,33713.75,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,211,7,12,2016,2015,620000.0,620000.0,0012e000002ZGfbAAG,0,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,356,1,1,2017,2016,2100000.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,Germany,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,12,11,11,2016,2016,540000.0,540000.0,0012e000002ZGfbAAG,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Technology Transfer,RIC RE&D and BD&I,109,11,7,2016,2016,750000.0,750000.0,0012e000002ZGfbAAG,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,178,1,7,2018,2017,39784.0,39784.0,0012e000002ZLg7AAG,0,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Hong Kong,External,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,30,3,2,2018,2018,258042.55,258042.55,0012e000002ZLg7AAG,0,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Hong Kong,External,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,1,1,2018,2018,7678.0,7678.0,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Technology Transfer,RIC-BD&I,58,6,5,2019,2019,3000.0,3000.0,0012e000002ZLg7AAG,0,Business Organization,Services,Not for profit,Ireland,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,59,9,7,2017,2017,50889.0,50889.0,0012e000002ZLg7AAG,0,University Department,Education,Not for profit,Australia,Internal,1.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,59,9,7,2017,2017,50889.0,50889.0,0012e000002ZLg7AAG,0,University Department,Education,Not for profit,Australia,Internal,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,18,8,7,2017,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),China,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,77,10,7,2017,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,41,8,7,2017,2017,45000.0,45000.0,0012e000002ZLg7AAG,0,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,223,3,7,2018,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,64,1,11,2018,2017,68307.0,68307.0,0012e000002ZLg7AAG,1,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,138,3,10,2018,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,Australia,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,273,4,7,2020,2019,180000.0,180000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,8,3,3,2019,2019,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,99,9,5,2017,2017,0.0,0.0,Missing Faculty,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Research Contract,RIC-BD&I,175,2,8,2019,2018,0.0,0.0,0012e000002ZmnzAAC,0,Business Organization,Agriculture & Horticulture,Multinational / Other Large Corporate,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,222,7,11,2017,2016,80000.0,80000.0,0012e000002ZLg7AAG,0,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Japan,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,316,1,3,2017,2016,425217.85,425217.85,0012e000002ZLgIAAW,0,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,Australia,External,0.0
Closed Won,Technology Transfer,RIC RE&D and BD&I,823,8,5,2018,2016,0.0,150000.0,0012e000002ZLgIAAW,0,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,79,6,3,2017,2017,110000.0,110000.0,0012e000002ZLg7AAG,0,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,32,6,5,2018,2018,356000.0,356000.0,0012e000002ZLg7AAG,0,Business Organization,Agriculture & Horticulture,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,47,1,11,2017,2016,47418.1,47418.1,0012e000002ZLg7AAG,0,Business Organization,Agriculture & Horticulture,Large Australian Corporate,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,353,5,5,2019,2018,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Services,Multinational / Other Large Corporate,China,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,38,2,1,2017,2017,0.0,0.0,0012e000002ZLg7AAG,1,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,109,11,7,2016,2016,650000.0,0.0,0012e000002ZLg7AAG,1,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,0,1,1,2017,2017,0.0,0.0,0012e000002ZLg7AAG,1,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Internship,RIC RE&D and BD&I,105,9,5,2018,2018,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Lost,Grants,Not supported,142,11,6,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,Not supported,142,11,6,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,Not supported,142,11,6,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,0,12,12,2018,2018,10000.0,10000.0,0012e000002ZmOZAA0,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,Not supported,54,8,6,2019,2019,30000.0,30000.0,0012e000002ZmOZAA0,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Grants,Not supported,171,11,6,2019,2019,704580.0,704580.0,0012e000002ZmOZAA0,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,128,10,5,2018,2018,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,8,3,2,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,96,10,7,2019,2019,0.0,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Grants,RIC-RE&D,-94,4,8,2019,2019,1000000.0,1000000.0,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Won,Grants,RIC-RE&D,394,7,6,2020,2019,499990.0,499990.0,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,1,1,2017,2017,200000.0,200000.0,0012e000002ZLg7AAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,97,5,2,2017,2017,60000.0,60000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,117,11,7,2016,2016,200000.0,200000.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Technology Transfer,RIC RE&D and BD&I,170,7,1,2016,2016,4500000.0,4500000.0,0012e000002ZGfbAAG,0,Business Organization,Services,Large Australian Corporate,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,5,5,2017,2017,30000.0,30000.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,8,9,8,2016,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,84,2,11,2017,2016,225000.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,78,2,11,2019,2018,13200.0,13200.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Research Contract,RIC-BD&I,78,5,3,2019,2019,30950.0,30950.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,12,3,3,2019,2019,29300.0,29300.0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Technology Transfer,RIC-BD&I,280,7,9,2019,2018,300000.0,300000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,166,5,12,2017,2016,1153750.0,1153750.0,0012e000002Zmo0AAC,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,28,6,6,2018,2018,50000.0,50000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Grants,RIC RE&D and BD&I,-3,12,1,2018,2019,349628.8,349628.8,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-511,7,12,2017,2018,333709.6,333709.6,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,82,3,1,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC-RE&D,72,3,1,2019,2019,2005391.4,2005391.4,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-456,1,4,2018,2019,179118.0,179118.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-523,7,1,2017,2019,333709.6,333709.6,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-141,8,1,2018,2019,1812005.42,1812005.42,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,82,10,7,2016,2016,650000.0,0.0,0012e000002ZLg7AAG,1,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Technology Transfer,RIC-BD&I,1189,5,1,2019,2016,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Health,SME (small to medium enterprise),Canada,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,128,3,11,2017,2016,216000.0,216000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,France,External,1.0
Closed Won,Research Contract,RIC RE&D and BD&I,418,12,10,2018,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Mining & Refining,Multinational / Other Large Corporate,China,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,240,7,11,2017,2016,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Services,Not for profit,China,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,42,6,5,2018,2018,31000.0,31000.0,0012e000002ZLg7AAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,493,4,12,2018,2016,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,China,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,695,9,10,2017,2015,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Technology Transfer,RIC-BD&I,1110,2,2,2019,2016,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,United States of America,External,1.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,560,9,2,2017,2016,0.0,0.0,0012e000002ZmnxAAC,0,,,,,,
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,61,11,9,2017,2017,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Energy & Utilities,Not for profit,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,27,11,10,2016,2016,12008.0,12008.0,0012e000002ZmnxAAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,66,9,7,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,PFRO (Publicly-Funded Research Organisation),Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,66,9,7,2019,2019,0.0,0.0,0012e000002ZmnxAAC,1,Business Organization,Health,PFRO (Publicly-Funded Research Organisation),Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,323,5,6,2020,2019,489283.0,489283.0,0012e000002ZGfbAAG,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Won,Grants,RIC RE&D and BD&I,-155,7,1,2018,2019,522000.0,522000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-170,7,1,2018,2019,6100000.0,6100000.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,-588,5,1,2017,2019,2222222.0,2222222.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,24,4,3,2019,2019,0.0,0.0,0012e000002ZGfbAAG,1,,,,,,
Closed Won,Technology Transfer,RIC RE&D and BD&I,-49,6,8,2018,2018,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,11,7,6,2018,2018,788588.0,911810.0,0012e000002ZLg7AAG,0,Business Organization,Health,Multinational / Other Large Corporate,The Netherlands,External,0.0
Closed Won,Technology Transfer,RIC-BD&I,-110,5,9,2019,2019,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),Not supported,645,2,4,2020,2018,19200.0,19200.0,0012e000002ZLg7AAG,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,681,2,3,2018,2016,0.0,0.0,0012e000002Zt1RAAS,0,,,,,,
Closed Won,Research Contract,RIC RE&D and BD&I,32,5,4,2017,2017,5600000.0,5600000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,213,5,10,2017,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Panel,RIC RE&D and BD&I,150,1,8,2017,2016,250000.0,250000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,5,5,2017,2017,4500000.0,4500000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,19,8,7,2017,2017,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,355,12,12,2017,2016,200000.0,200000.0,0012e000002ZGfbAAG,0,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,1.0
Closed Lost,Grants,RIC RE&D and BD&I,-524,7,1,2017,2019,0.0,0.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,280,7,10,2018,2017,498627.0,498627.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Grants,RIC-RE&D,126,6,1,2019,2019,1284327.0,1284327.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Won,Technology Transfer,RIC RE&D and BD&I,-62,12,2,2018,2019,5000.0,5000.0,0012e000002Zmo0AAC,1,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0.0
Closed Won,Consultancy (Non-research),RIC-BD&I,0,4,4,2019,2019,61153.44,61153.44,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,Singapore,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,28,5,4,2017,2017,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,4,2,2,2017,2017,10000.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,63,8,6,2016,2016,3000.0,3000.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Panel,RIC-BD&I,317,8,9,2019,2018,0.0,0.0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
