StageName,RecordType.Name,RICE_Supported__c,CreatedDate,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CreatedYear,CreatedMonth
1,Technology Transfer,RIC-BD&I,2020-03-26T12:30:12.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2020,3
1,Research Contract,RIC-BD&I,2020-03-26T13:01:49.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Federal,1,0,2020,3
1,Consultancy (Non-research),RIC-BD&I,2020-03-26T13:11:16.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,3
0,Panel,RIC-BD&I,2020-03-20T04:28:10.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,3
0,Grants,RIC-BD&I,2020-03-20T05:11:22.000Z,1,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,3
1,Research Contract,RIC-BD&I,2020-03-27T05:32:20.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2020,3
1,Custom Education (MSPACE Included),RIC-BD&I,2020-03-28T03:56:33.000Z,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,3
1,Research Contract,RIC-BD&I,2020-03-22T22:54:42.000Z,1,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,3
1,Custom Education (MSPACE Included),RIC-BD&I,2020-03-23T03:51:53.000Z,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,3
1,Consultancy (Non-research),RIC-BD&I,2020-03-30T01:06:51.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,3
0,Research Contract,RIC-BD&I,2020-03-30T01:11:10.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,2020,3
1,Research Contract,RIC-BD&I,2020-03-30T01:23:45.000Z,1,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Business Organization,Defence,Defence,Multinational / Other Large Corporate,1,1,2020,3
0,Grants,RIC-BD&I,2020-03-30T01:41:00.000Z,1,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,3
1,Research Contract,RIC-BD&I,2020-03-30T04:09:06.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,2020,3
1,Research Contract,RIC-BD&I,2020-03-30T23:02:33.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Research Tools/Consumables,SME (small to medium enterprise),1,0,2020,3
1,Competitive Bid,RIC-BD&I,2020-03-31T05:06:30.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,3
0,Grants,RIC-BD&I,2020-03-31T03:25:18.000Z,1,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,3
0,Research Contract,RIC-BD&I,2020-03-31T05:25:24.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2020,3
0,Custom Education (MSPACE Included),RIC-BD&I,2020-03-31T06:39:58.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,2020,3
1,Research Contract,RIC-BD&I,2020-03-31T10:49:36.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2020,3
1,Research Contract,RIC-BD&I,2020-03-31T13:22:35.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,2020,3
1,Technology Transfer,RIC-BD&I,2020-03-31T09:20:40.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2020,3
0,Custom Education (MSPACE Included),RIC-BD&I,2020-03-31T22:33:57.000Z,1,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,2020,3
0,Research Contract,RIC-BD&I,2020-03-31T20:29:14.000Z,1,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Business Organization,Services,Financial & Insurance,Not for profit,1,0,2020,3
1,Grants,RIC-RE&D,2020-04-01T00:30:32.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0hAAC,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-09T00:20:00.000Z,1,NotGiven,NotGiven,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-09T02:42:29.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Community,Not for profit,1,0,2020,4
1,Custom Education (MSPACE Included),RIC-BD&I,2020-04-02T07:00:46.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Education,University,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-09T22:38:42.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Services,Engineering and Scientific,Government: Australia: Federal,1,0,2020,4
0,Custom Education (MSPACE Included),RIC-BD&I,2020-04-03T02:52:56.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,4
1,Consultancy (Non-research),RIC-BD&I,2020-04-06T02:12:20.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,0,2020,4
0,Grants,RIC-BD&I,2020-04-06T02:16:56.000Z,1,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,4
0,Grants,RIC-BD&I,2020-04-06T02:20:11.000Z,1,0012e000002ZmOZAA0,0012e000002ZLgBAAW,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-06T01:07:07.000Z,1,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
0,Grants,RIC-BD&I,2020-04-06T05:57:18.000Z,1,0012e000002ZLgIAAW,NotGiven,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-06T05:12:21.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-06T08:25:45.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,2020,4
1,Technology Transfer,RIC-BD&I,2020-04-06T12:12:24.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Business Organization,Health,Pharmaceuticals,Large Australian Corporate,1,0,2020,4
1,Technology Transfer,RIC-BD&I,2020-04-06T12:25:25.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2020,4
0,Technology Transfer,RIC-BD&I,2020-04-06T12:34:26.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Financial & Insurance,SME (small to medium enterprise),1,0,2020,4
0,Research Contract,RIC-BD&I,2020-04-14T21:42:55.000Z,1,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,1,2020,4
1,Research Contract,RIC-BD&I,2020-04-15T00:56:30.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-06T22:37:13.000Z,1,0012e000002ZNYOAA4,0012e000002Z4oNAAS,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2020,4
0,Research Contract,RIC-BD&I,2020-04-07T23:17:52.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Education,University,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-07T23:36:27.000Z,1,NotGiven,NotGiven,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-08T01:42:27.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-15T06:56:00.000Z,1,0012e000002ZGfbAAG,0012e000002Z67WAAS,0,Business Organization,Services,Education,Not for profit,1,0,2020,4
1,Custom Education (MSPACE Included),RIC-BD&I,2020-04-15T23:13:06.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0nAAC,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,4
0,Technology Transfer,RIC RE&D and BD&I,2020-04-16T01:58:30.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,2020,4
1,Technology Transfer,RIC RE&D and BD&I,2020-04-16T05:01:45.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Health,Medical Devices,SME (small to medium enterprise),1,0,2020,4
0,Technology Transfer,RIC-BD&I,2020-04-16T05:11:42.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,PFRO (Publicly-Funded Research Organisation),1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-16T05:15:28.000Z,1,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,4
0,Research Contract,RIC-BD&I,2020-04-16T04:05:04.000Z,1,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Business Organization,Defence,Defence,SME (small to medium enterprise),1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-16T05:22:20.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-16T05:28:02.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,4
0,Technology Transfer,RIC-BD&I,2020-04-16T04:26:55.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,1,2020,4
0,Technology Transfer,RIC RE&D and BD&I,2020-04-16T04:32:59.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-16T10:35:21.000Z,1,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,2020,4
1,Panel,RIC-BD&I,2020-04-16T13:54:51.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-16T14:05:24.000Z,1,NotGiven,NotGiven,1,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-17T02:49:39.000Z,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-17T02:20:02.000Z,1,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,4
0,Custom Education (MSPACE Included),RIC-BD&I,2020-04-17T04:02:47.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Business & Professional,Not for profit,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-17T02:42:24.000Z,1,NotGiven,NotGiven,0,Business Organization,Transportation & Logistics,Transportation & Logistics,Government: International,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-17T02:50:51.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-17T04:48:59.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-19T13:44:45.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-20T01:25:12.000Z,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-20T03:30:50.000Z,1,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-20T04:46:43.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Environmental,Government: Australia: Local & State,1,0,2020,4
1,Grants,RIC-BD&I,2020-04-20T07:18:51.000Z,1,0012e000002ZmnxAAC,0012e000002YmBqAAK,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,4
1,Technology Transfer,RIC-BD&I,2020-04-20T11:05:45.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,4
1,Technology Transfer,RIC-BD&I,2020-04-21T03:41:35.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2020,4
0,Custom Education (MSPACE Included),RIC-BD&I,2020-04-21T03:49:38.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2020,4
1,Custom Education (MSPACE Included),RIC-BD&I,2020-04-15T03:12:24.000Z,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-22T03:12:58.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-22T11:04:45.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2020,4
1,Consultancy (Non-research),RIC-BD&I,2020-04-23T02:03:39.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,SME (small to medium enterprise),1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-23T05:29:47.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Environmental,Government: Australia: Local & State,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-23T07:31:19.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: International,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-24T00:29:12.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Services,Engineering and Scientific,Government: Australia: Federal,1,0,2020,4
0,Research Contract,RIC-BD&I,2020-04-24T01:19:11.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Large Australian Corporate,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-24T01:32:14.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-24T01:43:32.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Public Administration,Public Administration,RDC (Rural Research and Development Corporations),1,0,2020,4
0,Research Contract,RIC-BD&I,2020-04-24T02:09:47.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2020,4
0,Co-Location,RIC-RE&D,2020-04-24T02:30:27.000Z,1,NotGiven,NotGiven,0,Business Organization,Mining Equipment and Technology Services,Mining Equipment and Technology Services,SME (small to medium enterprise),1,0,2020,4
0,Research Contract,RIC-RE&D,2020-04-24T02:43:45.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Business Organization,Mining Equipment and Technology Services,Mining Equipment and Technology Services,SME (small to medium enterprise),1,0,2020,4
1,Panel,RIC-BD&I,2020-04-24T03:02:06.000Z,1,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-24T03:07:13.000Z,1,NotGiven,NotGiven,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-24T05:25:08.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Community,Not for profit,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-24T04:10:45.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,4
0,Research Contract,RIC-BD&I,2020-04-27T01:24:18.000Z,1,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,2020,4
1,Parent Grant,RIC-RE&D,2020-04-27T05:05:24.000Z,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-27T05:07:58.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-27T05:13:09.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0hAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-27T06:32:18.000Z,1,0012e000002ZGfbAAG,0012e000002Z67WAAS,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-27T06:35:33.000Z,1,0012e000002ZGfbAAG,0012e000002Z67WAAS,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-27T06:33:46.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-27T06:37:04.000Z,1,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-27T06:39:31.000Z,1,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-27T06:47:39.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,4
1,Philanthropic,RIC-BD&I,2020-05-04T06:22:42.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Business Organization,Services,Community,Not for profit,1,0,2020,5
1,Philanthropic,RIC-BD&I,2020-05-04T06:24:28.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Business Organization,Services,Community,Not for profit,1,0,2020,5
1,Research Contract,RIC-BD&I,2020-05-04T10:26:39.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2020,5
0,Competitive Bid,RIC-BD&I,2020-05-04T23:35:15.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,5
1,Research Contract,RIC-BD&I,2020-04-28T07:35:38.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Health,Medical Devices,Not for profit,1,0,2020,4
0,Grants,RIC-BD&I,2020-04-28T10:40:18.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Defence,Defence,PFRO (Publicly-Funded Research Organisation),1,0,2020,4
0,Grants,RIC-BD&I,2020-04-28T10:42:55.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Defence,Defence,PFRO (Publicly-Funded Research Organisation),1,0,2020,4
0,Grants,RIC-BD&I,2020-04-28T10:44:12.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Defence,Defence,PFRO (Publicly-Funded Research Organisation),1,0,2020,4
0,Grants,RIC-BD&I,2020-04-28T10:45:25.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Defence,Defence,PFRO (Publicly-Funded Research Organisation),1,0,2020,4
1,Research Contract,RIC-BD&I,2020-05-05T21:52:38.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Transportation & Logistics,Transportation & Logistics,CRC (Co-operative Research Centre),1,0,2020,5
0,Competitive Bid,RIC-BD&I,2020-05-06T01:05:20.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,5
1,Competitive Bid,RIC-BD&I,2020-05-06T01:19:16.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,5
1,Research Contract,RIC-BD&I,2020-04-29T03:18:08.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Engineering and Scientific,Government: Australia: Federal,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-05-06T03:25:42.000Z,1,NotGiven,NotGiven,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,2020,5
1,Consultancy (Non-research),RIC-BD&I,2020-05-06T06:05:37.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2020,5
0,Grants,RIC-BD&I,2020-04-29T22:56:22.000Z,1,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Business Organization,Defence,Defence,PFRO (Publicly-Funded Research Organisation),1,0,2020,4
1,Research Contract,RIC-BD&I,2020-05-06T10:29:38.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Defence,Defence,Government: Australia: Federal,1,0,2020,5
1,Custom Education (MSPACE Included),RIC-BD&I,2020-04-30T02:19:50.000Z,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,4
1,Custom Education (MSPACE Included),RIC-BD&I,2020-04-30T02:27:34.000Z,1,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-30T03:14:37.000Z,1,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Business Organization,Forestry & Paper,Forestry & Paper,Not for profit,1,0,2020,4
1,Grants,RIC-RE&D,2020-04-30T04:07:23.000Z,1,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,4
1,Technology Transfer,RIC-BD&I,2020-04-30T07:21:54.000Z,1,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Business Organization,Veterinary,Veterinary,Multinational / Other Large Corporate,1,0,2020,4
0,Custom Education (MSPACE Included),RIC-BD&I,2020-04-30T06:36:59.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-30T07:07:16.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Community,Government: Australia: Federal,1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-30T10:36:13.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Transportation & Logistics,Transportation & Logistics,CRC (Co-operative Research Centre),1,0,2020,4
0,Competitive Bid,RIC-BD&I,2020-04-30T10:44:24.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Mining & Refining,Mining & Refining,PFRO (Publicly-Funded Research Organisation),1,0,2020,4
1,Research Contract,RIC-BD&I,2020-04-30T10:50:11.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,2020,4
0,Custom Education (MSPACE Included),RIC-BD&I,2020-04-30T23:00:28.000Z,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,4
0,Research Contract,RIC-BD&I,2020-04-30T23:26:49.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,4
1,Consultancy (Non-research),RIC-BD&I,2020-04-30T23:30:41.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2020,4
1,Research Contract,RIC-BD&I,2020-05-06T23:20:21.000Z,1,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,5
0,Competitive Bid,RIC-BD&I,2020-05-07T01:05:47.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,5
1,Research Contract,RIC-BD&I,2020-05-07T01:09:59.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,5
1,Technology Transfer,RIC-BD&I,2020-05-07T05:56:58.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Education,University,1,0,2020,5
