outcome,Opptype,Supppoted,days_diff,closeDate_month,createDate_month,closeDate_year,createDate_year,act_amt,act_proj,lead_faculty,f_parent_opp,RN,f_won_before,Industry,BusinessType,Internal_External,f_Australia,f_parent,faculty_opptype,opptype_business
0,Research Contract,RIC-RE&D,679,6,8,2020,2018,600000,600000,0012e000002ZGfbAAG,0,3,0,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0,1,Research Contract0012e000002ZGfbAAG,Research ContractMultinational / Other Large Corporate
0,Research Contract,RIC-RE&D,679,6,8,2020,2018,600000,600000,0012e000002ZGfbAAG,0,4,0,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0,1,Research Contract0012e000002ZGfbAAG,Research ContractMultinational / Other Large Corporate
0,Research Contract,RIC-RE&D,679,6,8,2020,2018,600000,600000,0012e000002ZGfbAAG,0,5,0,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0,1,Research Contract0012e000002ZGfbAAG,Research ContractMultinational / Other Large Corporate
0,Panel,RIC RE&D and BD&I,4,6,6,2017,2017,0,0,0012e000002ZLgIAAW,0,3,1,Transportation & Logistics,Government: Australia: Local & State,External,1,0,Panel0012e000002ZLgIAAW,PanelGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,128,5,1,2017,2017,0,0,0012e000002ZGfbAAG,0,1,0,Health,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractSME (small to medium enterprise)
1,Research Contract,RIC-BD&I,448,6,3,2019,2018,134000,200000,0012e000002ZGfbAAG,0,18,1,Health,Large Australian Corporate,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractLarge Australian Corporate
1,Grants,RIC-BD&I,124,1,8,2020,2019,758290,900000,0012e000002ZGfbAAG,1,110,1,Health,Government: Australia: Federal,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Federal
1,Research Contract,RIC-BD&I,327,9,10,2019,2018,3504285,3504285,0012e000002ZGfbAAG,0,50,1,Health,Multinational / Other Large Corporate,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractMultinational / Other Large Corporate
1,Technology Transfer,RIC RE&D and BD&I,31,6,5,2016,2016,0,0,0012e000002ZGfbAAG,0,1,0,Health,SME (small to medium enterprise),External,1,0,Technology Transfer0012e000002ZGfbAAG,Technology TransferSME (small to medium enterprise)
1,Research Contract,RIC RE&D and BD&I,182,11,5,2016,2016,950000,950000,0012e000002ZGfbAAG,0,2,0,Health,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractSME (small to medium enterprise)
1,Grants,RIC-BD&I,124,1,8,2020,2019,729770,900000,0012e000002ZGfbAAG,1,111,1,Health,Government: Australia: Federal,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Federal
0,Grants,RIC RE&D and BD&I,214,10,3,2018,2018,0,0,0012e000002ZGfbAAG,0,29,1,Health,Government: Australia: Federal,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Federal
0,Research Contract,RIC-BD&I,306,5,7,2020,2019,250000,250000,0012e000002ZGfbAAG,0,54,1,Health,Multinational / Other Large Corporate,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractMultinational / Other Large Corporate
0,Technology Transfer,RIC RE&D and BD&I,182,11,5,2016,2016,0,0,0012e000002ZGfbAAG,0,2,0,Health,SME (small to medium enterprise),External,1,0,Technology Transfer0012e000002ZGfbAAG,Technology TransferSME (small to medium enterprise)
0,Technology Transfer,RIC RE&D and BD&I,164,10,5,2016,2016,0,0,0012e000002ZGfbAAG,0,1,0,Health,SME (small to medium enterprise),External,1,0,Technology Transfer0012e000002ZGfbAAG,Technology TransferSME (small to medium enterprise)
0,Research Contract,RIC-BD&I,551,5,10,2020,2018,600000,600000,0012e000002ZGfbAAG,0,4,0,Health,SME (small to medium enterprise),External,1,1,Research Contract0012e000002ZGfbAAG,Research ContractSME (small to medium enterprise)
1,Technology Transfer,RIC-BD&I,378,2,2,2020,2019,0.01,0.01,0012e000002ZGfbAAG,0,4,1,Health,Multinational / Other Large Corporate,External,0,1,Technology Transfer0012e000002ZGfbAAG,Technology TransferMultinational / Other Large Corporate
1,Research Contract,RIC-BD&I,21,6,5,2019,2019,159774.56,159774.56,0012e000002Zmo0AAC,0,28,1,Services,Government: Australia: Federal,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Federal
1,Research Contract,RIC RE&D and BD&I,28,7,6,2018,2018,88895,88895,0012e000002Zmo0AAC,0,18,1,Services,Government: Australia: Federal,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,63,7,5,2017,2017,0,0,0012e000002Zmo0AAC,0,11,1,Services,Government: Australia: Federal,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Federal
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,74,7,5,2017,2017,0,0,0012e000002Zmo0AAC,0,1,0,Services,Government: International,External,0,0,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: International
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,-1,6,6,2017,2017,0,0,0012e000002Zmo0AAC,0,6,0,Services,Multinational / Other Large Corporate,External,1,0,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Multinational / Other Large Corporate
1,Research Contract,RIC-BD&I,59,2,12,2019,2018,10756,10756,0012e000002Zmo0AAC,0,1,0,Public Administration,Government: International,External,0,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: International
0,Research Contract,Not supported,57,6,4,2019,2019,0,0,0012e000002Zmo0AAC,0,6,1,Services,Not for profit,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractNot for profit
0,Research Contract,RIC-BD&I,47,6,4,2019,2019,0,0,0012e000002Zmo0AAC,0,7,1,Services,Not for profit,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractNot for profit
1,Research Contract,RIC-BD&I,309,6,8,2019,2018,207617,207617,0012e000002Zmo0AAC,0,3,1,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
1,Consultancy (Non-research),RIC RE&D and BD&I,0,3,3,2018,2018,3400,3400,0012e000002Zmo0AAC,0,1,0,Services,Not for profit,External,1,0,Consultancy (Non-research)0012e000002Zmo0AAC,Consultancy (Non-research)Not for profit
0,Research Contract,RIC-BD&I,124,2,10,2020,2019,4219246.47,4641171.66,0012e000002Zmo0AAC,0,25,1,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,6,6,2017,2017,61600,61600,0012e000002Zmo0AAC,0,5,1,Services,Government: Australia: Local & State,External,1,0,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
1,Grants,RIC-BD&I,0,7,7,2019,2019,500000,500000,0012e000002ZGfbAAG,0,8,1,Health,SME (small to medium enterprise),External,1,0,Grants0012e000002ZGfbAAG,GrantsSME (small to medium enterprise)
0,Research Contract,RIC-BD&I,175,3,9,2020,2019,300000,300000,0012e000002ZGfbAAG,0,4,1,Services,Not for profit,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractNot for profit
1,Grants,RIC-BD&I,1020,3,5,2020,2017,612074,612074,0012e000002ZGfbAAG,1,4,1,Public Administration,Government: Australia: Federal,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Federal
0,Grants,RIC RE&D and BD&I,14,6,5,2019,2019,0,0,0012e000002ZGfbAAG,0,37,1,Health,Government: Australia: Federal,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Federal
1,Grants,RIC-BD&I,0,10,10,2019,2019,75000,75000,0012e000002ZGfbAAG,0,67,1,Health,Government: Australia: Local & State,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Local & State
0,Grants,RIC-BD&I,295,1,4,2020,2019,500000,500000,0012e000002ZGfbAAG,1,59,1,Health,Government: Australia: Local & State,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Local & State
1,Research Contract,RIC RE&D and BD&I,178,12,6,2017,2017,28046.71,28046.71,0012e000002ZmnxAAC,0,12,1,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZmnxAAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,163,5,12,2017,2016,0,0,0012e000002ZLgIAAW,0,2,1,Construction & Construction Materials,Multinational / Other Large Corporate,External,1,1,Research Contract0012e000002ZLgIAAW,Research ContractMultinational / Other Large Corporate
0,Research Contract,RIC-BD&I,230,6,10,2020,2019,45000,45000,0012e000002ZLgIAAW,1,1,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,212,1,7,2020,2019,0.01,0,0012e000002ZLgIAAW,0,23,1,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,212,1,7,2020,2019,0.01,0,0012e000002ZLgIAAW,0,65,1,Health,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
1,Research Contract,RIC-BD&I,87,12,9,2019,2019,14265.9,14265.9,0012e000002ZLgIAAW,0,1,0,Construction & Construction Materials,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractSME (small to medium enterprise)
0,Consultancy (Non-research),RIC-BD&I,166,2,9,2020,2019,12000,12000,0012e000002ZLgIAAW,0,2,0,Services,Large Australian Corporate,External,1,0,Consultancy (Non-research)0012e000002ZLgIAAW,Consultancy (Non-research)Large Australian Corporate
0,Research Contract,RIC-BD&I,148,10,5,2019,2019,0,0,0012e000002ZLgIAAW,0,1,0,Transportation & Logistics,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,212,1,7,2020,2019,0.01,0,0012e000002ZLgIAAW,0,2,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,230,6,10,2020,2019,45000,45000,0012e000002ZLgIAAW,1,1,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,212,1,7,2020,2019,0.01,0,0012e000002ZLgIAAW,0,3,0,Energy & Utilities,Government: Australia: Local & State,External,1,1,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,110,10,7,2019,2019,0.01,0,0012e000002ZLgIAAW,0,2,1,Construction & Construction Materials,Multinational / Other Large Corporate,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractMultinational / Other Large Corporate
0,Research Contract,RIC-BD&I,168,10,5,2019,2019,0,0,0012e000002ZLgIAAW,0,2,0,Construction & Construction Materials,Not for profit,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractNot for profit
0,Research Contract,RIC-BD&I,409,3,1,2019,2018,0,0,0012e000002ZLgJAAW,0,4,0,Manufacturing & R&D,Large Australian Corporate,External,1,1,Research Contract0012e000002ZLgJAAW,Research ContractLarge Australian Corporate
0,Internship,RIC RE&D and BD&I,107,11,8,2017,2017,0,0,0012e000002ZLgJAAW,0,1,0,Services,SME (small to medium enterprise),External,1,0,Internship0012e000002ZLgJAAW,InternshipSME (small to medium enterprise)
0,Internship,RIC RE&D and BD&I,94,2,11,2018,2017,0,0,0012e000002ZLg7AAG,0,2,0,Manufacturing & R&D,Multinational / Other Large Corporate,External,1,0,Internship0012e000002ZLg7AAG,InternshipMultinational / Other Large Corporate
0,Research Contract,RIC RE&D and BD&I,147,5,12,2016,2015,0,0,0012e000002ZLgJAAW,0,1,0,Services,Not for profit,External,1,0,Research Contract0012e000002ZLgJAAW,Research ContractNot for profit
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,6,8,7,2016,2016,0,0,0012e000002ZLgJAAW,0,4,1,Health,Government: Australia: Local & State,External,1,0,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Government: Australia: Local & State
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,185,5,10,2017,2016,180000,180000,0012e000002ZLgJAAW,0,8,1,Health,Government: Australia: Local & State,External,1,0,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,255,11,2,2017,2017,0,0,0012e000002ZLgJAAW,0,14,1,Health,Government: Australia: Local & State,External,1,0,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Government: Australia: Local & State
1,Research Contract,RIC RE&D and BD&I,52,9,7,2017,2017,48000,48000,0012e000002ZLgJAAW,0,22,1,Health,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgJAAW,Research ContractGovernment: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,80,5,2,2017,2017,0,0,0012e000002ZLgJAAW,0,12,1,Health,Government: Australia: Local & State,External,1,0,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,80,5,2,2017,2017,0,0,0012e000002ZLgJAAW,0,13,1,Health,Government: Australia: Local & State,External,1,0,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Research Contract,RIC-BD&I,80,8,6,2019,2019,0,0,0012e000002ZLgJAAW,0,39,1,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZLgJAAW,Research ContractGovernment: Australia: Federal
0,Grants,RIC RE&D and BD&I,132,12,7,2017,2017,0,0,0012e000002ZLgJAAW,0,1,0,Technology: IT & Telephone Services,Large Australian Corporate,External,1,0,Grants0012e000002ZLgJAAW,GrantsLarge Australian Corporate
1,Research Contract,RIC RE&D and BD&I,10,12,11,2016,2016,45370,45370,0012e000002ZLgJAAW,0,1,0,Public Administration,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZLgJAAW,Research ContractGovernment: Australia: Federal
1,Consultancy (Non-research),RIC-BD&I,22,5,4,2019,2019,21300,23100,0012e000002Zmo0AAC,0,132,1,Services,Government: Australia: Local & State,External,1,1,Consultancy (Non-research)0012e000002Zmo0AAC,Consultancy (Non-research)Government: Australia: Local & State
0,Research Contract,RIC-BD&I,1,4,4,2019,2019,0,0,0012e000002Zmo0AAC,0,130,1,Services,Government: Australia: Local & State,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
1,Consultancy (Non-research),RIC RE&D and BD&I,162,11,5,2016,2016,371530,371530,0012e000002Zmo0AAC,0,18,1,Services,Government: Australia: Local & State,External,1,1,Consultancy (Non-research)0012e000002Zmo0AAC,Consultancy (Non-research)Government: Australia: Local & State
1,Research Contract,RIC RE&D and BD&I,90,6,3,2018,2018,197000,197000,0012e000002Zmo0AAC,0,78,1,Services,Government: Australia: Local & State,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,83,12,9,2018,2018,0,0,0012e000002Zmo0AAC,0,1,0,Services,Not for profit,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractNot for profit
1,Consultancy (Non-research),RIC RE&D and BD&I,0,3,3,2018,2018,1800,1800,0012e000002Zmo0AAC,0,75,1,Services,Government: Australia: Local & State,External,1,1,Consultancy (Non-research)0012e000002Zmo0AAC,Consultancy (Non-research)Government: Australia: Local & State
1,Consultancy (Non-research),RIC RE&D and BD&I,0,3,3,2018,2018,2000,2000,0012e000002Zmo0AAC,0,76,1,Services,Government: Australia: Local & State,External,1,1,Consultancy (Non-research)0012e000002Zmo0AAC,Consultancy (Non-research)Government: Australia: Local & State
1,Technology Transfer,RIC RE&D and BD&I,386,9,9,2017,2016,48549,48549,0012e000002Zmo0AAC,0,1,0,Services,Not for profit,External,1,0,Technology Transfer0012e000002Zmo0AAC,Technology TransferNot for profit
0,Consultancy (Non-research),Not supported,278,6,9,2020,2019,263827,263827,0012e000002Zmo0AAC,0,1,0,Services,Government: International,External,0,0,Consultancy (Non-research)0012e000002Zmo0AAC,Consultancy (Non-research)Government: International
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,131,10,6,2017,2017,197472,197472,0012e000002Zmo0AAC,0,6,1,Services,Government: Australia: Local & State,External,1,0,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
1,Custom Education (MSPACE Included),Not supported,31,7,6,2018,2018,192960,192960,0012e000002Zmo0AAC,0,86,1,Services,Government: Australia: Local & State,External,1,1,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
1,Consultancy (Non-research),RIC-BD&I,36,4,3,2019,2019,462649,462649,0012e000002Zmo0AAC,0,123,1,Services,Government: Australia: Local & State,External,1,1,Consultancy (Non-research)0012e000002Zmo0AAC,Consultancy (Non-research)Government: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,81,3,12,2018,2017,0,0,0012e000002Zmo0AAC,1,64,1,Services,Government: Australia: Local & State,External,1,1,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,81,3,12,2018,2017,0,0,0012e000002Zmo0AAC,1,65,1,Services,Government: Australia: Local & State,External,1,1,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,18,8,7,2018,2018,0,0,0012e000002Zmo0AAC,0,94,1,Services,Government: Australia: Local & State,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Grants,RIC-BD&I,307,1,3,2020,2019,1497170,1497170,0012e000002ZGfbAAG,1,94,1,Health,Government: Australia: Federal,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Federal
0,Grants,RIC RE&D and BD&I,126,6,1,2019,2019,0,0,0012e000002ZGfbAAG,1,57,1,Health,Government: Australia: Federal,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Federal
1,Research Contract,RIC-BD&I,146,2,9,2019,2018,199590,199590,0012e000002ZGfbAAG,0,1,0,Services,Not for profit,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractNot for profit
1,Research Contract,RIC-BD&I,216,6,11,2019,2018,5000000,5000000,0012e000002ZGfbAAG,0,1,0,Services,SME (small to medium enterprise),External,0,0,Research Contract0012e000002ZGfbAAG,Research ContractSME (small to medium enterprise)
1,Grants,RIC-BD&I,0,4,4,2019,2019,249500,249500,0012e000002ZGfbAAG,0,4,1,Services,Not for profit,External,1,0,Grants0012e000002ZGfbAAG,GrantsNot for profit
1,Research Contract,RIC-BD&I,3,3,3,2019,2019,75000,75000,0012e000002ZGfbAAG,0,3,1,Services,Not for profit,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractNot for profit
0,Research Contract,RIC-BD&I,452,5,3,2019,2018,0,0,0012e000002ZNYOAA4,0,1,0,Services,Not for profit,External,0,0,Research Contract0012e000002ZNYOAA4,Research ContractNot for profit
0,Grants,RIC-RE&D,66,9,7,2019,2019,0,0,0012e000002ZLg7AAG,1,18,0,Health,PFRO (Publicly-Funded Research Organisation),External,1,0,Grants0012e000002ZLg7AAG,GrantsPFRO (Publicly-Funded Research Organisation)
0,Grants,RIC-RE&D,50,4,2,2019,2019,0,0,0012e000002ZGfbAAG,1,72,1,Health,Government: Australia: Federal,External,1,0,Grants0012e000002ZGfbAAG,GrantsGovernment: Australia: Federal
1,Consultancy (Non-research),RIC RE&D and BD&I,9,11,11,2017,2017,27700,27700,0012e000002ZNYOAA4,0,2,0,Public Administration,Government: Australia: Local & State,External,1,1,Consultancy (Non-research)0012e000002ZNYOAA4,Consultancy (Non-research)Government: Australia: Local & State
1,Grants,RIC-RE&D,0,4,4,2019,2019,2000000,2000000,0012e000002ZGfbAAG,1,6,1,Health,Not for profit,External,1,0,Grants0012e000002ZGfbAAG,GrantsNot for profit
1,Research Contract,RIC RE&D and BD&I,0,1,1,2017,2017,50000,50000,0012e000002ZGfbAAG,0,1,0,Health,Government: Australia: Local & State,External,1,1,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,31,11,10,2019,2019,30000,0,0012e000002ZLgIAAW,1,1,0,Construction & Construction Materials,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractSME (small to medium enterprise)
0,Research Contract,RIC-BD&I,212,1,7,2020,2019,0.01,0,0012e000002ZLgIAAW,0,30,1,Public Administration,Government: Australia: Local & State,External,1,1,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,212,1,7,2020,2019,0.01,0,0012e000002ZLgIAAW,0,1,0,Services,Not for profit,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractNot for profit
0,Research Contract,RIC-BD&I,212,1,7,2020,2019,0.01,0,0012e000002ZLgIAAW,0,1,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,230,6,10,2020,2019,45000,45000,0012e000002ZLgIAAW,1,1,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
1,Research Contract,RIC-BD&I,68,9,6,2019,2019,128000,128000,0012e000002ZLgIAAW,0,1,0,Services,Not for profit,External,0,0,Research Contract0012e000002ZLgIAAW,Research ContractNot for profit
0,Research Contract,RIC-BD&I,445,4,2,2020,2019,18660,18660,0012e000002ZLgIAAW,0,1,0,Services,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractSME (small to medium enterprise)
0,Research Contract,RIC-BD&I,212,1,7,2020,2019,0.01,0,0012e000002ZLgIAAW,0,10,1,Energy & Utilities,Government: Australia: Local & State,External,1,1,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Grants,RIC-BD&I,394,5,5,2020,2019,670750,670750,0012e000002ZLgIAAW,1,20,1,Public Administration,Government: Australia: Federal,External,1,0,Grants0012e000002ZLgIAAW,GrantsGovernment: Australia: Federal
1,Consultancy (Non-research),RIC-BD&I,93,3,12,2019,2018,42315.08,42315.08,0012e000002Zmo0AAC,0,109,1,Services,Government: Australia: Local & State,External,1,1,Consultancy (Non-research)0012e000002Zmo0AAC,Consultancy (Non-research)Government: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,1,6,6,2018,2018,0,0,0012e000002Zmo0AAC,0,1,0,Public Administration,Not for profit,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractNot for profit
1,Grants,RIC-BD&I,560,12,6,2019,2018,105000,360762,0012e000002ZLgJAAW,1,11,1,Public Administration,Government: Australia: Federal,External,1,0,Grants0012e000002ZLgJAAW,GrantsGovernment: Australia: Federal
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,120,9,5,2017,2017,18755,18755,0012e000002ZLgJAAW,0,7,1,Public Administration,Government: Australia: Local & State,External,1,1,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Government: Australia: Local & State
1,Internship,RIC RE&D and BD&I,-19,4,5,2018,2018,0,0,0012e000002ZLgJAAW,0,3,0,Services,Large Australian Corporate,External,1,1,Internship0012e000002ZLgJAAW,InternshipLarge Australian Corporate
0,Research Contract,RIC RE&D and BD&I,31,3,2,2018,2018,0,0,0012e000002ZLgJAAW,0,1,0,Services,Large Australian Corporate,External,1,1,Research Contract0012e000002ZLgJAAW,Research ContractLarge Australian Corporate
1,Research Contract,RIC RE&D and BD&I,56,4,3,2018,2018,150000,150000,0012e000002ZLgJAAW,0,13,1,Public Administration,Government: Australia: Local & State,External,1,1,Research Contract0012e000002ZLgJAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,545,11,5,2017,2016,0,0,0012e000002ZmnxAAC,0,1,0,Services,Large Australian Corporate,External,1,1,Research Contract0012e000002ZmnxAAC,Research ContractLarge Australian Corporate
1,Research Contract,RIC RE&D and BD&I,94,7,4,2017,2017,63412.5,63412.5,0012e000002ZLgJAAW,0,1,0,Public Administration,Government: Australia: Federal,External,1,1,Research Contract0012e000002ZLgJAAW,Research ContractGovernment: Australia: Federal
1,Research Contract,RIC-BD&I,729,3,3,2020,2018,0.01,0.01,0012e000002ZLgJAAW,0,2,0,Services,Multinational / Other Large Corporate,External,1,1,Research Contract0012e000002ZLgJAAW,Research ContractMultinational / Other Large Corporate
0,Custom Education (MSPACE Included),RIC-BD&I,154,6,1,2019,2019,0,0,0012e000002ZLgJAAW,0,1,0,Services,Multinational / Other Large Corporate,External,0,0,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Multinational / Other Large Corporate
0,Research Contract,RIC-BD&I,177,11,6,2019,2019,0,0,0012e000002ZLgJAAW,0,1,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgJAAW,Research ContractGovernment: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,81,3,12,2018,2017,0,0,0012e000002Zmo0AAC,1,66,1,Services,Government: Australia: Local & State,External,1,1,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,81,3,12,2018,2017,0,0,0012e000002Zmo0AAC,1,67,1,Services,Government: Australia: Local & State,External,1,1,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,81,3,12,2018,2017,0,0,0012e000002Zmo0AAC,1,68,1,Services,Government: Australia: Local & State,External,1,1,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,81,3,12,2018,2017,0,0,0012e000002Zmo0AAC,0,69,1,Services,Government: Australia: Local & State,External,1,1,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Research Contract,Not supported,184,3,9,2020,2019,0,0,0012e000002Zmo0AAC,0,23,1,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,312,6,8,2020,2019,52239,19570,0012e000002Zmo0AAC,0,148,1,Services,Government: Australia: Local & State,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,38,6,5,2019,2019,0,0,0012e000002Zmo0AAC,0,135,1,Services,Government: Australia: Local & State,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
1,Research Contract,RIC-BD&I,14,6,6,2019,2019,58073.75,58073.75,0012e000002Zmo0AAC,0,143,1,Services,Government: Australia: Local & State,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
