Id,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0062e000002WMLPAA4,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,CRC (Co-operative Research Centre),1,0,1,2020,7,91,Research ContractCRC (Co-operative Research Centre),0012e000002ZLg7AAGResearch Contract,Research ContractTransportation & Logistics,7,0
0062e000002WMVZAA4,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,1,2020,7,182,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,2,0
0062e000002WMWNAA4,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,1,2020,7,147,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
0062e000002WOtGAAW,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Education,Multinational / Other Large Corporate,1,0,0,2020,7,183,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002WOxQAAW,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,7,183,Custom Education (MSPACE Included)Not for profit,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0062e000002WSsIAAW,Identifying,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Services,Education,University,1,0,0,2020,7,182,GrantsUniversity,0012e000002ZmnxAACGrants,GrantsServices,9,0
0062e000002WtTEAA0,Identifying,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,1,2020,7,545,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,42,0
0062e000002Wv4rAAC,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2020,7,90,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Energy & Utilities,3,0
0062e000002WXH6AAO,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,7,90,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0062e000002WzJjAAK,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2020,7,150,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractConstruction & Construction Materials,1,0
0062e000002Xa2YAAS,Developing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Public Administration,Public Administration,University,1,0,0,2020,7,174,Research ContractUniversity,0012e000002ZNYOAA4Research Contract,Research ContractPublic Administration,1,0
0062e000002XaECAA0,Developing,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,1,2020,7,264,Research ContractMultinational / Other Large Corporate,0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
0062e000002XAg0AAG,Closing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,1,2020,7,56,Research ContractSME (small to medium enterprise),0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0062e000002XB8MAAW,Closing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2020,7,86,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0062e000002XBkqAAG,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,0,2020,7,329,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Agriculture & Horticulture,1,0
0062e000002XBlZAAW,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,0,2020,7,329,Custom Education (MSPACE Included)Large Australian Corporate,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Manufacturing & R&D,1,0
0062e000002XBmwAAG,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,0,2020,7,329,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Agriculture & Horticulture,1,0
0062e000002XBZ8AAO,Closing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,0,2020,7,86,Research ContractSME (small to medium enterprise),0012e000002ZGfbAAGResearch Contract,Research ContractServices,1,0
0062e000002XC4CAAW,Identifying,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,1,2020,7,116,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZGfbAAGGrants,GrantsHealth,18,0
0062e000002XjdaAAC,Awaiting Results,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YlvyAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,7,171,GrantsGovernment: Australia: Federal,0012e000002ZNYOAA4Grants,GrantsPublic Administration,19,0
0062e000002XJErAAO,Developing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,0,2020,7,329,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
0062e000002XJfEAAW,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,1,2020,7,85,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,30,0
0062e000002XK7AAAW,Identifying,Grants,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,7,358,GrantsGovernment: Australia: Federal,0012e000002ZLgIAAWGrants,GrantsPublic Administration,43,0
0062e000002XKsgAAG,Proposing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Services,Community,Not for profit,1,0,0,2020,7,85,Research ContractNot for profit,0012e000002ZNYOAA4Research Contract,Research ContractServices,1,0
0062e000002XMIlAAO,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,7,113,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002XMK3AAO,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Public Administration,Public Administration,Government: International,1,0,0,2020,7,143,Custom Education (MSPACE Included)Government: International,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
0062e000002XmkoAAC,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2020,7,48,Custom Education (MSPACE Included)Large Australian Corporate,0012e000002ZmnxAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,5,0
0062e000002XmpeAAC,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2020,7,48,Custom Education (MSPACE Included)Large Australian Corporate,0012e000002ZmnxAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,6,0
0062e000002XmtyAAC,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2020,7,170,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,4,0
0062e000002XNARAA4,Notice,Competitive Bid,RIC-BD&I,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,1,2020,7,146,Competitive BidRDC (Rural Research and Development Corporations),NotGivenCompetitive Bid,Competitive BidAgriculture & Horticulture,5,0
0062e000002XnPyAAK,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2020,7,170,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,5,0
0062e000002XNuKAAW,Execute Contract,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Services,Education,University,1,0,0,2020,7,85,GrantsUniversity,0012e000002ZLg7AAGGrants,GrantsServices,10,0
0062e000002XOchAAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,0,2020,7,233,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractManufacturing & R&D,1,0
0062e000002XODHAA4,Identifying,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,7,236,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsPublic Administration,58,0
0062e000002XOeJAAW,Developing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Large Australian Corporate,1,0,1,2020,7,176,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractServices,2,0
0062e000002XOFrAAO,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Education,University,1,0,0,2020,7,198,Custom Education (MSPACE Included)University,0012e000002ZLgIAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,38,0
0062e000002XOfRAAW,Developing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Large Australian Corporate,1,0,0,2020,7,176,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractServices,3,0
0062e000002XOgeAAG,Application,Competitive Bid,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Not for profit,1,0,1,2020,7,115,Competitive BidNot for profit,0012e000002ZLg7AAGCompetitive Bid,Competitive BidDefence,1,0
0062e000002Xp1UAAS,Closing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,0,2020,7,170,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
0062e000002XPIjAAO,Application,Competitive Bid,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Services,Community,Government: Australia: Federal,1,0,0,2020,7,84,Competitive BidGovernment: Australia: Federal,0012e000002ZGfbAAGCompetitive Bid,Competitive BidServices,1,0
0062e000002XpjbAAC,Application,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,7,382,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,5,0
0062e000002XPniAAG,Execute Contract,Competitive Bid,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Defence,Defence,Government: International,1,0,0,2020,7,33,Competitive BidGovernment: International,0012e000002ZGfbAAGCompetitive Bid,Competitive BidDefence,1,0
0062e000002XPPHAA4,Identifying,Competitive Bid,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Services,Environmental,SME (small to medium enterprise),1,0,0,2020,7,176,Competitive BidSME (small to medium enterprise),0012e000002ZmnxAACCompetitive Bid,Competitive BidServices,1,0
0062e000002XPW3AAO,Application,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Services,Education,University,1,0,0,2020,7,140,GrantsUniversity,0012e000002ZmnxAACGrants,GrantsServices,11,0
0062e000002XQ9cAAG,Notice,Competitive Bid,RIC-BD&I,NotGiven,NotGiven,0,Services,Business & Professional,Government: International,1,0,0,2020,7,84,Competitive BidGovernment: International,NotGivenCompetitive Bid,Competitive BidServices,1,0
0062e000002XQl4AAG,Identifying,Competitive Bid,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,7,176,Competitive BidGovernment: Australia: Local & State,0012e000002ZmnxAACCompetitive Bid,Competitive BidHealth,15,0
0062e000002XQmRAAW,Developing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2020,7,44,Research ContractSME (small to medium enterprise),0012e000002ZGfbAAGResearch Contract,Research ContractHealth,2,0
0062e000002XTdxAAG,Proposing,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2020,7,144,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractServices,1,0
0062e000002XtgVAAS,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,7,169,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,102,0
0062e000002XtigAAC,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,7,169,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,59,0
0062e000002XtzmAAC,Awaiting Results,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,7,169,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,60,0
0062e000002Xua0AAC,Execute Contract,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Defence,Defence,Government: Australia: Federal,1,0,0,2020,7,47,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsDefence,31,0
0062e000002XubHAAS,Execute Contract,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Defence,Defence,Government: Australia: Federal,1,0,1,2020,7,47,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsDefence,32,0
0062e000002XucKAAS,Execute Contract,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Defence,Defence,Government: Australia: Federal,1,0,0,2020,7,47,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsDefence,33,0
0062e000002XufdAAC,Identifying,Competitive Bid,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,7,127,Competitive BidGovernment: Australia: Federal,0012e000002ZLg7AAGCompetitive Bid,Competitive BidDefence,2,0
0062e000002XUjmAAG,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,0,2020,7,138,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Construction & Construction Materials,2,0
0062e000002XuWyAAK,Submitting,Parent Grant,RIC RE&D and BD&I,NotGiven,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,7,47,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantDefence,34,0
0062e000002XVVlAAO,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2020,7,167,Technology TransferMultinational / Other Large Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,1,0
0062e000002XwseAAC,Identifying,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,7,351,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsPublic Administration,44,0
0062e000002Xy1PAAS,Identifying,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2020,7,168,Research ContractSME (small to medium enterprise),0012e000002ZLgIAAWResearch Contract,Research ContractConstruction & Construction Materials,1,0
0062e000002XYaXAAW,Developing,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2020,7,144,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferTechnology: IT & Telephone Services,1,0
0062e000002XygZAAS,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Mining Equipment and Technology Services,Mining Equipment and Technology Services,SME (small to medium enterprise),1,0,0,2020,7,168,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractMining Equipment and Technology Services,1,0
0062e000002XYLwAAO,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2020,7,175,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0062e000002XYM8AAO,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2020,7,175,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,2,0
0062e000002XYNdAAO,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2020,7,175,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,3,0
0062e000002XYtoAAG,Developing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,7,174,Research ContractGovernment: Australia: Federal,0012e000002ZNYOAA4Research Contract,Research ContractDefence,2,0
0062e000002XZ0VAAW,Proposing,Philanthropic,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Public Administration,Public Administration,Not for profit,1,0,0,2020,7,174,PhilanthropicNot for profit,0012e000002ZNYOAA4Philanthropic,PhilanthropicPublic Administration,1,0
0062e000002XzeSAAS,Pre-submission,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,PFRO (Publicly-Funded Research Organisation),1,0,0,2020,7,107,Parent GrantPFRO (Publicly-Funded Research Organisation),NotGivenParent Grant,Parent GrantPublic Administration,1,0
0062e000002XZt5AAG,Submitting,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2020,7,174,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantPublic Administration,1,0
0062e000002XZuIAAW,Application,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Public Administration,Public Administration,Not for profit,1,0,0,2020,7,174,GrantsNot for profit,0012e000002ZNYOAA4Grants,GrantsPublic Administration,2,0
0062e000002Y0cqAAC,Proposing,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Community,Not for profit,1,0,0,2020,7,106,Technology TransferNot for profit,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,2,0
0062e000002Y1QJAA0,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2020,7,138,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractServices,4,0
0062e000002Y1UuAAK,Identifying,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,0,2020,7,169,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
0062e000002Y3XgAAK,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,CRC (Co-operative Research Centre),1,0,1,2020,7,75,Research ContractCRC (Co-operative Research Centre),0012e000002ZLg7AAGResearch Contract,Research ContractTransportation & Logistics,8,0
0062e000002YCOOAA4,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2020,7,165,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,6,0
0062e000002YD6pAAG,Developing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0hAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,7,42,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractPublic Administration,20,0
0062e000002YDeiAAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2020,7,164,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,7,0
0062e000002YDk7AAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2020,7,195,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractServices,4,0
0062e000002YDxYAAW,Pre-submission,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,7,11,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,103,0
0062e000002YE2DAAW,Pre-submission,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,7,164,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,61,0
0062e000002YF3lAAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2020,7,72,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0062e000002YhdGAAS,Application,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,7,96,GrantsGovernment: Australia: Federal,0012e000002ZNYOAA4Grants,GrantsPublic Administration,26,0
0062e000002YhU8AAK,Identifying,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,7,95,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,25,0
0062e000002YIj7AAG,Proposing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,7,71,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,5,0
0062e000002YIrQAAW,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,7,218,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002YIw9AAG,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2020,7,163,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,43,0
0062e000002YIwJAAW,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2020,7,163,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,44,0
0062e000002YJ0aAAG,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2020,7,163,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,45,0
0062e000002YJ1sAAG,Closing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2020,7,102,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,39,0
