StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,SME (small to medium enterprise),1,0,1,2020,2,106,Research ContractSME (small to medium enterprise),0012e000002ZmnzAACResearch Contract,Research ContractVeterinary,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,0,2020,2,42,Custom Education (MSPACE Included)Multinational / Other Large Corporate,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Materials: Chemicals & Industrial Metals,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Veterinary,Veterinary,Large Australian Corporate,1,0,0,2020,2,0,Custom Education (MSPACE Included)Large Australian Corporate,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Veterinary,1,0
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,2,142,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,131,1
1,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Pharmaceuticals,Large Australian Corporate,1,0,1,2020,2,0,Technology TransferLarge Australian Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,36,1
1,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Biotechnology (non-Pharma),Large Australian Corporate,1,0,0,2020,2,0,Technology TransferLarge Australian Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,29,1
0,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,2,18,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,66,1
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2020,2,35,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZmnxAACConsultancy (Non-research),Consultancy (Non-research)Construction & Construction Materials,1,0
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2020,2,66,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,2,49,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractHealth,4,1
1,Grants,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,1,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2020,2,135,GrantsNot for profit,0012e000002ZmOZAA0Grants,GrantsServices,1,0
0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,2,150,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices,171,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2020,2,37,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,37,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2020,2,42,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractServices,2,0
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,2,40,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractPublic Administration,53,1
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2020,2,23,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,26,1
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2020,2,23,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,27,1
0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,2,1,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,170,1
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,1,2020,2,12,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Energy & Utilities,1,0
0,Research Contract,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,1,2020,2,11,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration,1,0
1,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2020,2,148,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferTechnology: IT & Telephone Services,1,0
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,2,140,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,132,1
1,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2020,2,148,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferTechnology: IT & Telephone Services,2,0
1,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2020,2,148,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferTechnology: IT & Telephone Services,3,0
0,Internship,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2020,2,41,InternshipLarge Australian Corporate,NotGivenInternship,InternshipServices,3,0
0,Philanthropic,RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2020,2,41,PhilanthropicLarge Australian Corporate,NotGivenPhilanthropic,PhilanthropicServices,4,0
0,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,0,2020,2,113,Research ContractMultinational / Other Large Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,1,2020,2,100,Research ContractMultinational / Other Large Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,2,132,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,135,1
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,2,9,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractServices,1,0
1,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,SME (small to medium enterprise),1,0,0,2020,2,9,Consultancy (Non-research)SME (small to medium enterprise),0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Mining & Refining,Mining & Refining,Large Australian Corporate,1,0,0,2020,2,68,Research ContractLarge Australian Corporate,0012e000002Zmo0AACResearch Contract,Research ContractMining & Refining,9,1
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,2,29,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,2,1
1,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,0,2020,2,159,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Health,8,1
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,2,9,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Transportation & Logistics,Transportation & Logistics,Not for profit,1,0,0,2020,2,158,Research ContractNot for profit,0012e000002ZmnxAACResearch Contract,Research ContractTransportation & Logistics,3,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,2,120,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth,67,1
1,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2020,2,110,Research ContractMultinational / Other Large Corporate,0012e000002ZNYOAA4Research Contract,Research ContractServices,1,0
1,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2020,2,85,Research ContractSME (small to medium enterprise),0012e000002ZmnzAACResearch Contract,Research ContractHealth,1,0
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,2,29,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,49,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2020,2,11,Research ContractGovernment: International,NotGivenResearch Contract,Research ContractPublic Administration,1,0
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,2,64,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,172,1
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,1,2020,2,1,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractPublic Administration,22,1
1,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,0,1,2020,2,96,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,2,3,Research ContractGovernment: Australia: Local & State,0012e000002ZNYOAA4Research Contract,Research ContractPublic Administration,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,0,Health,Pharmaceuticals,Not for profit,1,0,1,2020,2,0,Custom Education (MSPACE Included)Not for profit,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
1,Grants,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,1,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,0,2020,2,138,GrantsLarge Australian Corporate,0012e000002ZmnzAACGrants,GrantsManufacturing & R&D,2,1
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2020,2,101,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractServices,7,0
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,2,18,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,133,1
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,2,152,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractPublic Administration,2,0
0,Grants,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,2,26,GrantsGovernment: Australia: Federal,0012e000002ZmnzAACGrants,GrantsPublic Administration,53,1
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,2,8,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,68,1
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,2,84,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractServices,11,1
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,2,116,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,173,1
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Transportation & Logistics,Transportation & Logistics,Multinational / Other Large Corporate,1,1,1,2020,2,88,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractTransportation & Logistics,5,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,1,2020,2,14,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration,1,0
1,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,2,30,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,174,1
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,2,127,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,136,1
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,"Advertising, Marketing and PR","Advertising, Marketing and PR",Multinational / Other Large Corporate,1,0,0,2020,2,148,Consultancy (Non-research)Multinational / Other Large Corporate,NotGivenConsultancy (Non-research),"Consultancy (Non-research)Advertising, Marketing and PR",1,0
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2020,2,66,Research ContractNot for profit,0012e000002Zmo0AACResearch Contract,Research ContractPublic Administration,1,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2020,2,8,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractServices,1,0
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,SME (small to medium enterprise),1,0,1,2020,2,10,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Public Administration,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,2,9,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
1,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,2,134,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,134,1
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,2,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,67,1
0,Technology Transfer,RIC-BD&I,NotGiven,NotGiven,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2020,2,126,Technology TransferSME (small to medium enterprise),NotGivenTechnology Transfer,Technology TransferHealth,1,0
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,2,5,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,137,1
0,Sponsorship,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,0,2020,2,96,SponsorshipMultinational / Other Large Corporate,0012e000002ZLgJAAWSponsorship,SponsorshipAgriculture & Horticulture,6,1
1,Panel,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,1,2020,2,33,PanelGovernment: Australia: Federal,0012e000002ZLg7AAGPanel,PanelDefence,223,1
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Community,Not for profit,1,0,0,2020,2,104,Research ContractNot for profit,0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,2,32,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,224,1
0,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,0,2020,2,75,Technology TransferMultinational / Other Large Corporate,0012e000002ZmnxAACTechnology Transfer,Technology TransferMaterials: Chemicals & Industrial Metals,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Research Tools/Consumables,SME (small to medium enterprise),1,0,1,2020,2,75,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractHealth,2,0
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2020,2,3,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,NotGiven,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,0,2020,3,15,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractEnergy & Utilities,1,0
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0hAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,3,30,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,50,1
1,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,3,16,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence,225,1
1,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2020,3,28,Parent GrantRDC (Rural Research and Development Corporations),NotGivenParent Grant,Parent GrantAgriculture & Horticulture,31,1
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,3,6,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices,175,1
1,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,3,6,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractServices,176,1
0,Competitive Bid,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2020,3,50,Competitive BidGovernment: Australia: Local & State,0012e000002Zmo0AACCompetitive Bid,Competitive BidServices,28,1
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,Government: Australia: Federal,1,1,0,2020,3,2,Custom Education (MSPACE Included)Government: Australia: Federal,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,3,2,Custom Education (MSPACE Included)Government: Australia: Federal,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,23,1
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",Government: Australia: Federal,1,0,0,2020,3,2,Custom Education (MSPACE Included)Government: Australia: Federal,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,3,0
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,3,17,Custom Education (MSPACE Included)Government: Australia: Federal,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,1,0,2020,3,115,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,4,1
1,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2020,3,109,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractPublic Administration,21,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,1,2020,3,15,Research ContractGovernment: International,NotGivenResearch Contract,Research ContractPublic Administration,8,0
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,3,65,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Public Administration,1,0
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,3,14,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,177,1
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,3,22,Research ContractNot for profit,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,1,2020,3,38,Consultancy (Non-research)Government: Australia: Federal,0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Agriculture & Horticulture,9,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,1,2020,3,6,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,3,8,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,226,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,3,38,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractHealth,70,1
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2020,3,40,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,227,1
0,Grants,Not supported,0012e000002ZLgJAAW,0012e000002YoYUAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,3,2,GrantsGovernment: Australia: Federal,0012e000002ZLgJAAWGrants,GrantsPublic Administration,54,1
1,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Services,Education,University,1,0,0,2020,3,34,GrantsUniversity,0012e000002ZGfbAAGGrants,GrantsServices,28,1
1,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002Z4IxAAK,1,Services,Community,Not for profit,1,0,0,2020,3,4,GrantsNot for profit,0012e000002ZNYOAA4Grants,GrantsServices,1,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Manufacturing & R&D,Food & Beverage,PFRO (Publicly-Funded Research Organisation),1,0,1,2020,3,18,Research ContractPFRO (Publicly-Funded Research Organisation),NotGivenResearch Contract,Research ContractManufacturing & R&D,5,0
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,3,54,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZNYOAA4Custom Education (MSPACE Included),Custom Education (MSPACE Included)Health,69,1
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,3,91,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,178,1
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,3,99,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
