StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CreatedYear,CreatedMonth,year_length,oppo_busi,fac_oppo,oppo_Industry
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0jAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,1,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
1,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Defence,Defence,Government: Australia: Federal,1,1,2020,1,0,Research ContractGovernment: Australia: Federal,0012e000002ZLgJAAWResearch Contract,Research ContractDefence
1,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,0,2020,1,0,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices
1,Philanthropic,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Community,Not for profit,1,0,2020,1,0,PhilanthropicNot for profit,0012e000002ZLgJAAWPhilanthropic,PhilanthropicServices
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: International,1,0,2020,1,0,Research ContractGovernment: International,0012e000002ZLg7AAGResearch Contract,Research ContractEnergy & Utilities
1,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2020,1,0,Research ContractMultinational / Other Large Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices
1,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,2020,1,0,Research ContractMultinational / Other Large Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices
1,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,1,0,Research ContractGovernment: Australia: Federal,0012e000002ZLgJAAWResearch Contract,Research ContractPublic Administration
1,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Education,Not for profit,1,0,2020,1,0,Research ContractNot for profit,0012e000002ZLgJAAWResearch Contract,Research ContractServices
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
1,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,Research ContractGovernment: Australia: Federal,0012e000002ZLgJAAWResearch Contract,Research ContractHealth
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,2020,1,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Energy & Utilities
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
1,Research Contract,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Community,Government: Australia: Federal,1,0,2020,1,0,Research ContractGovernment: Australia: Federal,0012e000002ZLgJAAWResearch Contract,Research ContractServices
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,2020,1,0,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Competitive Bid,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Public Administration,Public Administration,Government: International,1,0,2020,1,0,Competitive BidGovernment: International,0012e000002ZmnzAACCompetitive Bid,Competitive BidPublic Administration
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,2020,1,0,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZmnxAACConsultancy (Non-research),Consultancy (Non-research)Manufacturing & R&D
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0jAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
1,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
1,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2020,1,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
0,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,1,0,Research ContractGovernment: Australia: Local & State,0012e000002ZNYOAA4Research Contract,Research ContractHealth
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,2020,1,0,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractConstruction & Construction Materials
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2020,1,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractServices
1,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,1,0,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractPublic Administration
0,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2020,1,0,Technology TransferMultinational / Other Large Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth
1,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Services,Education,University,1,0,2020,1,0,GrantsUniversity,0012e000002ZNYOAA4Grants,GrantsServices
0,Grants,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration
1,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,2020,1,2,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantPublic Administration
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Federal,1,1,2020,1,0,Consultancy (Non-research)Government: Australia: Federal,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
0,Technology Transfer,RIC-BD&I,0012e000002ZNYOAA4,0012e000002Z4IxAAK,0,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,1,0,Technology TransferSME (small to medium enterprise),0012e000002ZNYOAA4Technology Transfer,Technology TransferServices
0,Grants,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YlvyAAC,1,Services,Entertainment & Creative Industries,Not for profit,1,0,2020,1,0,GrantsNot for profit,0012e000002ZNYOAA4Grants,GrantsServices
1,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,2020,1,30,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantAgriculture & Horticulture
0,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsPublic Administration
0,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsHealth
0,Panel,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,1,0,PanelGovernment: Australia: Local & State,NotGivenPanel,PanelPublic Administration
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Health,Diagnostics,Government: International,1,0,2020,1,0,Consultancy (Non-research)Government: International,NotGivenConsultancy (Non-research),Consultancy (Non-research)Health
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,1,0,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
1,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Health,Medical Devices,SME (small to medium enterprise),1,0,2020,1,0,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractHealth
0,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Education,University,1,0,2020,1,0,Consultancy (Non-research)University,0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Services
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2020,2,0,Research ContractSME (small to medium enterprise),0012e000002ZGfbAAGResearch Contract,Research ContractHealth
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000003jZXsAAM,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,2,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,1,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth
1,Competitive Bid,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2020,2,0,Competitive BidGovernment: Australia: Local & State,0012e000002Zmo0AACCompetitive Bid,Competitive BidServices
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,2,0,Custom Education (MSPACE Included)Government: Australia: Federal,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
1,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,2020,2,0,Research ContractMultinational / Other Large Corporate,0012e000002ZLgIAAWResearch Contract,Research ContractConstruction & Construction Materials
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,1,2020,2,0,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractEnergy & Utilities
0,Research Contract,RIC-RE&D,NotGiven,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,2020,2,0,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractDefence
1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Defence,Defence,Government: Australia: Federal,1,0,2020,2,0,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
1,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Services,Education,University,1,0,2020,1,0,Research ContractUniversity,0012e000002ZNYOAA4Research Contract,Research ContractServices
1,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Mining & Refining,Mining & Refining,Government: Australia: Local & State,1,0,2020,1,30,Parent GrantGovernment: Australia: Local & State,NotGivenParent Grant,Parent GrantMining & Refining
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,2020,2,0,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractEnergy & Utilities
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,2020,1,0,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,2020,1,0,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractEnergy & Utilities
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,2020,2,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,2020,2,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,2020,2,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,2,0,Custom Education (MSPACE Included)Not for profit,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,2,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,1,2020,2,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,1,2020,2,0,Custom Education (MSPACE Included)Not for profit,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,0,2020,2,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2020,2,0,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,2,0,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2020,2,0,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002ZlmBAAS,0,Defence,Defence,Government: Australia: Federal,1,0,2020,2,0,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Defence
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2020,2,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZmnxAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
1,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Defence,Defence,Government: Australia: Federal,1,0,2020,1,0,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractDefence
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,1,0,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZmnxAACGrants,GrantsPublic Administration
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002ZlmBAAS,0,Services,Education,University,1,0,2020,1,0,Custom Education (MSPACE Included)University,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,1,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,1,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
1,Grants,RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,1,Services,Entertainment & Creative Industries,Not for profit,1,0,2020,1,0,GrantsNot for profit,0012e000002ZmOZAA0Grants,GrantsServices
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Federal,1,1,2020,1,0,Consultancy (Non-research)Government: Australia: Federal,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services
0,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt1FAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2020,1,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
1,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,2020,1,0,Research ContractGovernment: Australia: Local & State,0012e000002ZmOZAA0Research Contract,Research ContractHealth
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,PFRO (Publicly-Funded Research Organisation),1,0,2020,2,0,Consultancy (Non-research)PFRO (Publicly-Funded Research Organisation),0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Agriculture & Horticulture
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,2,0,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,2020,2,0,Consultancy (Non-research)SME (small to medium enterprise),NotGivenConsultancy (Non-research),Consultancy (Non-research)Construction & Construction Materials
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,1,2020,2,0,Custom Education (MSPACE Included)Not for profit,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,SME (small to medium enterprise),1,0,2020,2,0,Research ContractSME (small to medium enterprise),0012e000002ZmnzAACResearch Contract,Research ContractVeterinary
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,2020,2,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Materials: Chemicals & Industrial Metals
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Veterinary,Veterinary,Large Australian Corporate,1,0,2020,2,0,Custom Education (MSPACE Included)Large Australian Corporate,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Veterinary
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,2,0,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
1,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Pharmaceuticals,Large Australian Corporate,1,0,2020,2,0,Technology TransferLarge Australian Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth
