Id,StageName,RecordType.Name,RICE_Supported__c,Created_year,Crated_month,Close_year,Close_month,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId
0062e000002HHKOAA4,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,02,2025,5,0012e000003A78oAAC,0012e000002ZLg7AAG,,Business Organization,Mining & Refining,Large Australian Corporate,External,
0062e000002HHKoAAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,05,1930,9,0012e000003A6QiAAK,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: International,External,
0062e000002HHKPAA4,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,06,2010,5,0012e000003A6X2AAK,0012e000002ZmnxAAC,,Business Organization,Energy & Utilities,Government: Australia: Local & State,External,
0062e000002HHKpAAO,Closed Won,Grants,RIC RE&D and BD&I,2018,06,1931,7,0012e000003A6QvAAK,0012e000002ZNYOAA4,,Business Organization,Services,Not for profit,External,
0062e000002HHKQAA4,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,08,2001,11,0012e000003A6aVAAS,0012e000002ZmnxAAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHKqAAO,Closed Won,Research Contract,RIC RE&D and BD&I,2018,06,1930,8,0012e000003A6qZAAS,0012e000002ZNYOAA4,,Business Organization,Services,Government: Australia: Local & State,External,0012e000003A78yAAC
0062e000002HHKRAA4,Closed Won,Grants,RIC RE&D and BD&I,2017,11,2029,6,0012e000003A6zCAAS,0012e000002ZmnxAAC,,Business Organization,Technology: IT & Telephone Services,University,External,
0062e000002HHKrAAO,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,06,2012,8,0012e000003A6mHAAS,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHKSAA4,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,06,2001,11,0012e000003A6QPAA0,0012e000002ZLgJAAW,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHKsAAO,Closed Won,Research Contract,RIC RE&D and BD&I,2018,05,1930,9,0012e000003A6oIAAS,0012e000002ZNYOAA4,,Business Organization,Services,Not for profit,External,
0062e000002HHKTAA4,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,06,2001,11,0012e000003A6xpAAC,0012e000002ZGfbAAG,,Business Organization,Health,Government: Australia: Local & State,External,
0062e000002HHKtAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,12,2001,11,0012e000003A6m6AAC,0012e000002ZNYOAA4,,Business Organization,Services,Multinational / Other Large Corporate,External,
0062e000002HHKUAA4,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,03,2001,11,0012e000003A6PpAAK,0012e000002ZLg7AAG,,Business Organization,Public Administration,Government: International,External,0012e000003A6O1AAK
0062e000002HHKuAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,02,1930,12,0012e000003A6goAAC,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHKVAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2018,06,1930,5,0012e000003A6QYAA0,0012e000002ZmnxAAC,,Business Organization,Mining & Refining,Multinational / Other Large Corporate,External,
0062e000002HHKvAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,10,2022,12,0012e000003A6djAAC,0012e000002ZNYOAA4,,Business Organization,Services,Not for profit,External,
0062e000002HHKWAA4,Closed Won,Technology Transfer,RIC-BD&I,2019,09,2029,8,0012e000003A6c1AAC,0012e000002ZmnxAAC,,Business Organization,Services,University,External,
0062e000002HHKwAAO,Closed Lost,Panel,RIC RE&D and BD&I,2017,05,2017,5,0012e000003A6VuAAK,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Federal,External,
0062e000002HHKXAA4,Closed Won,Technology Transfer,RIC RE&D and BD&I,2018,12,2004,10,0012e000003A6TvAAK,0012e000002ZGfbAAG,,Business Organization,Health,Government: Australia: Local & State,External,
0062e000002HHKxAAO,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6X3AAK,0012e000002ZNYOAA4,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHKYAA4,Closed Won,Technology Transfer,RIC RE&D and BD&I,2018,12,2009,11,0012e000003A6QaAAK,0012e000002ZmnxAAC,,Business Organization,Mining Equipment and Technology Services,SME (small to medium enterprise),External,
0062e000002HHKyAAO,Closed Lost,Research Contract,RIC RE&D and BD&I,2018,03,1930,4,0012e000003A6QmAAK,0012e000002ZNYOAA4,,Business Organization,Services,University,External,
0062e000002HHKZAA4,Closed Lost,Technology Transfer,RIC RE&D and BD&I,2018,07,1930,9,,0012e000002ZmnxAAC,,,,,,
0062e000002HHKzAAO,Closed Won,Research Contract,RIC RE&D and BD&I,2017,02,1930,6,0012e000003A6R9AAK,0012e000002ZNYOAA4,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHL0AAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,03,1930,5,0012e000003A6RCAA0,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: International,External,
0062e000002HHL1AAO,Closed Won,Research Contract,RIC RE&D and BD&I,2017,04,1930,4,0012e000003A6RCAA0,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: International,External,
0062e000002HHL2AAO,Closed Won,Research Contract,RIC RE&D and BD&I,2018,03,1930,4,0012e000003A6RCAA0,0012e000002ZNYOAA4,0062e000002HGbVAAW,Business Organization,Public Administration,Government: International,External,
0062e000002HHL3AAO,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,10,1930,5,0012e000003A6H1AAK,0012e000002ZNYOAA4,,Business Organization,Forestry & Paper,Not for profit,External,
0062e000002HHL4AAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,11,2001,11,0012e000003A6lJAAS,0012e000002ZNYOAA4,,Business Organization,Services,Not for profit,External,
0062e000002HHL5AAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,02,1931,3,0012e000003A6qzAAC,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: International,External,
0062e000002HHL6AAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,02,2001,11,0012e000003A77oAAC,0012e000002Zmo0AAC,,Business Organization,Services,University,External,
0062e000002HHL7AAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,02,1930,6,0012e000003A77iAAC,0012e000002Zmo0AAC,,Business Organization,Public Administration,Government: International,External,
0062e000002HHL8AAO,Closed Lost,Research Contract,RIC RE&D and BD&I,2018,02,2001,11,0012e000003A6ofAAC,0012e000002ZLg7AAG,,Business Organization,Mining & Refining,SME (small to medium enterprise),External,
0062e000002HHL9AAO,Closed Won,Research Contract,RIC RE&D and BD&I,2017,09,2001,11,0012e000003A6oYAAS,0012e000002ZLg7AAG,,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,External,
0062e000002HHLAAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2017,10,2001,11,0012e000003A6PfAAK,0012e000002ZLg7AAG,0062e000002HHQ2AAO,Business Organization,Energy & Utilities,SME (small to medium enterprise),External,
0062e000002HHLaAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,05,2029,6,0012e000003A6xpAAC,0012e000002ZNYOAA4,,Business Organization,Health,Government: Australia: Local & State,External,
0062e000002HHLBAA4,Closed Won,Technology Transfer,RIC RE&D and BD&I,2018,11,2015,11,0012e000003A6oTAAS,0012e000002ZGfbAAG,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHLbAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,06,1931,12,0012e000003A6qhAAC,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: International,External,
0062e000002HHLCAA4,Closed Won,Technology Transfer,RIC RE&D and BD&I,2017,10,2009,10,0012e000003A6oTAAS,0012e000002ZGfbAAG,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHLcAAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,03,2001,11,0012e000003A6lVAAS,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHLDAA4,Closed Won,Technology Transfer,RIC RE&D and BD&I,2017,11,2001,11,0012e000003A6oWAAS,0012e000002ZGfbAAG,,Business Organization,Health,Not for profit,External,
0062e000002HHLdAAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,08,1930,9,0012e000003A6lVAAS,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHLEAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2018,03,2010,4,0012e000003A6ogAAC,0012e000002ZLg7AAG,,Business Organization,Mining & Refining,SME (small to medium enterprise),External,
0062e000002HHLeAAO,Closed Won,Research Contract,RIC RE&D and BD&I,2016,02,1931,8,0012e000003A6qfAAC,0012e000002ZFZYAA4,,Business Organization,Defence,Government: International,External,0012e000003A6gmAAC
0062e000002HHLFAA4,Closed Lost,Research Contract,RIC RE&D and BD&I,2018,02,2001,11,0012e000003A6olAAC,0012e000002ZLg7AAG,,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,External,
0062e000002HHLfAAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,07,2016,8,0012e000003A6lVAAS,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHLGAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6orAAC,0012e000002ZLg7AAG,,Business Organization,Mining & Refining,Multinational / Other Large Corporate,External,0012e000003A6oRAAS
0062e000002HHLgAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,07,1930,10,0012e000003A6lVAAS,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHLHAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2018,02,1930,3,0012e000003A6orAAC,0012e000002ZLg7AAG,,Business Organization,Mining & Refining,Multinational / Other Large Corporate,External,0012e000003A6oRAAS
0062e000002HHLhAAO,Closed Won,Research Contract,RIC RE&D and BD&I,2016,11,1930,6,0012e000003A6QrAAK,0012e000002ZNYOAA4,,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),External,
0062e000002HHLIAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2018,01,2001,11,0012e000003A6ohAAC,0012e000002ZLg7AAG,,Business Organization,Transportation & Logistics,SME (small to medium enterprise),External,
0062e000002HHLiAAO,Closed Won,Research Contract,RIC RE&D and BD&I,2017,11,1931,12,0012e000003A6o1AAC,0012e000002ZNYOAA4,,Business Organization,Services,Not for profit,External,
0062e000002HHLJAA4,Closed Won,Technology Transfer,RIC-BD&I,2019,05,1930,6,0012e000003A6opAAC,0012e000002ZLg7AAG,,Business Organization,Services,Not for profit,External,
0062e000002HHLjAAO,Closed Lost,Grants,RIC-BD&I,2019,09,2015,1,0012e000003A6o9AAC,0012e000002ZNYOAA4,0062e000002KbDEAA0,Business Organization,Defence,Government: Australia: Federal,External,
0062e000002HHLKAA4,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,07,2001,11,0012e000002Zt0lAAC,0012e000002ZLg7AAG,,University Department,Education,,Internal,0012e000002Z6AWAA0
0062e000002HHLkAAO,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,10,2001,11,0012e000003A781AAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Federal,External,0012e000003A6FfAAK
0062e000002HHLLAA4,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6obAAC,0012e000002ZLg7AAG,,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),External,
0062e000002HHLlAAO,Proposing,Custom Education (MSPACE Included),RIC-BD&I,2019,07,2028,5,0012e000003A6ppAAC,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,
0062e000002HHLMAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6oDAAS,0012e000002ZLg7AAG,,Business Organization,Services,Government: Australia: Federal,External,
0062e000002HHLmAAO,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,11,2001,11,0012e000003A781AAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Federal,External,0012e000003A6FfAAK
0062e000002HHLNAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2017,07,2014,8,0012e000003A71mAAC,0012e000002ZLg7AAG,,Business Organization,Mining & Refining,Multinational / Other Large Corporate,External,
0062e000002HHLnAAO,Closed Won,Custom Education (MSPACE Included),RIC-BD&I,2018,11,1931,1,0012e000003A77kAAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,0012e000003A6EhAAK
0062e000002HHLOAA4,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6odAAC,0012e000002ZLg7AAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HHLoAAO,Closed Won,Research Contract,RIC-BD&I,2019,03,1931,5,0012e000003A77kAAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,0012e000003A6EhAAK
0062e000002HHLPAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2017,11,2001,11,0012e000003A6onAAC,0012e000002ZLg7AAG,0062e000002HHPwAAO,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,
0062e000002HHLpAAO,Proposing,Custom Education (MSPACE Included),RIC-BD&I,2019,08,2014,10,0012e000003A6pQAAS,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,
0062e000002HHLQAA4,Closed Lost,Research Contract,RIC-BD&I,2017,11,1930,6,0012e000003A71nAAC,0012e000002ZmnxAAC,,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,
0062e000002HHLqAAO,Closed Won,Custom Education (MSPACE Included),RIC-BD&I,2019,03,2018,3,0012e000003A6qNAAS,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,
0062e000002HHLRAA4,Closed Won,Technology Transfer,RIC-BD&I,2019,05,1931,5,0012e000003A6ooAAC,0012e000002ZLg7AAG,0062e000002HH1QAAW,Business Organization,Services,Not for profit,External,
0062e000002HHLrAAO,Closed Won,Technology Transfer,RIC-BD&I,2018,09,2028,6,0012e000003A6trAAC,0012e000002Zmo0AAC,,Business Organization,Services,Multinational / Other Large Corporate,External,
0062e000002HHLSAA4,Closed Won,Technology Transfer,RIC RE&D and BD&I,2017,11,2001,11,0012e000003A6oNAAS,0012e000002ZGfbAAG,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHLsAAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,12,2001,11,0012e000003A6TIAA0,0012e000002Zmo0AAC,,Business Organization,Services,University,External,
0062e000002HHLTAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2018,01,2001,11,0012e000003A6oaAAC,0012e000002ZLg7AAG,0062e000002HHLVAA4,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6oPAAS
0062e000002HHLtAAO,Closed Won,Research Contract,RIC RE&D and BD&I,2018,06,2028,6,0012e000003A77kAAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,0012e000003A6EhAAK
0062e000002HHLUAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2018,01,2001,11,0012e000003A6oaAAC,0012e000002ZLg7AAG,0062e000002HHLVAA4,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6oPAAS
0062e000002HHLuAAO,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2016,08,2001,11,0012e000003A6l2AAC,0012e000002ZNYOAA4,,Business Organization,Public Administration,Not for profit,External,
0062e000002HHLVAA4,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,09,2001,11,0012e000003A6oaAAC,0012e000002ZLg7AAG,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6oPAAS
0062e000002HHLvAAO,Closed Lost,Philanthropic,RIC RE&D and BD&I,2016,05,1930,4,,0012e000002ZNYOAA4,,,,,,
0062e000002HHLWAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2017,11,1930,7,0012e000003A6cuAAC,0012e000002ZmnxAAC,,Business Organization,Services,University,External,
0062e000002HHLwAAO,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,01,2001,11,0012e000003A75uAAC,0012e000002ZNYOAA4,,Business Organization,Health,Government: Australia: Local & State,External,0012e000003A6xpAAC
0062e000002HHLXAA4,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,10,2001,11,0012e000003A70lAAC,0012e000002ZLg7AAG,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHLxAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,03,2001,11,0012e000003A6R2AAK,0012e000002ZNYOAA4,,Business Organization,Health,Not for profit,External,
0062e000002HHLYAA4,Closed Lost,Grants,RIC RE&D and BD&I,2019,03,2018,4,0012e000003A6VZAA0,0012e000002ZGfbAAG,0062e000002HFavAAG,Business Organization,Health,PFRO (Publicly-Funded Research Organisation),External,
0062e000002HHLyAAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,05,1930,9,0012e000003A6qHAAS,0012e000002ZNYOAA4,,Business Organization,Services,University,External,
0062e000002HHLZAA4,Closed Lost,Grants,RIC-RE&D,2019,07,1930,12,0012e000003A6VZAA0,0012e000002ZGfbAAG,0062e000002HFb6AAG,Business Organization,Health,PFRO (Publicly-Funded Research Organisation),External,
0062e000002HHLzAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,05,1930,6,0012e000003A6qHAAS,0012e000002ZNYOAA4,,Business Organization,Services,University,External,
0062e000002HHM0AAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,05,1930,9,0012e000003A6qHAAS,0012e000002ZNYOAA4,,Business Organization,Services,University,External,
0062e000002HHM1AAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,04,1930,10,0012e000003A6qHAAS,0012e000002ZNYOAA4,,Business Organization,Services,University,External,
0062e000002HHM2AAO,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,10,1930,11,0012e000003A6aoAAC,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHM3AAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,11,1930,6,0012e000003A6QsAAK,0012e000002ZNYOAA4,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHM4AAO,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2018,11,2028,6,0012e000003A6otAAC,0012e000002Zmo0AAC,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHM5AAO,Closed Won,Research Contract,RIC RE&D and BD&I,2016,11,2001,11,0012e000003A6oxAAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHM6AAO,Closed Won,Research Contract,RIC RE&D and BD&I,2016,04,1930,6,0012e000003A6p3AAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHM7AAO,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,06,1931,7,0012e000003A6p3AAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHM8AAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,01,2001,11,0012e000003A6p3AAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHM9AAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,03,2001,11,0012e000003A6p3AAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHMAAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2016,06,2001,11,0012e000003A6p3AAC,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHMaAAO,Closed Lost,Grants,RIC-RE&D,2019,01,1930,6,0012e000003A6bnAAC,0012e000002ZGfbAAG,0062e000002HFb3AAG,Business Organization,Health,Government: Australia: Federal,External,
0062e000002HHMBAA4,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,02,2001,11,0012e000003A6pJAAS,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,
0062e000002HHMbAAO,Closed Won,Grants,RIC-RE&D,2019,01,2001,4,0012e000003A6bnAAC,0012e000002ZGfbAAG,0062e000002HFb0AAG,Business Organization,Health,Government: Australia: Federal,External,
0062e000002HHMCAA4,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,06,2001,11,0012e000003A6pNAAS,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHMcAAO,Closed Won,Grants,RIC RE&D and BD&I,2019,04,1931,1,0012e000003A6bnAAC,0012e000002ZGfbAAG,0062e000002HFbKAAW,Business Organization,Health,Government: Australia: Federal,External,
0062e000002HHMDAA4,Closed Won,Research Contract,RIC-BD&I,2019,03,2006,3,0012e000003A6pZAAS,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,
0062e000002HHMdAAO,Closed Won,Grants,RIC RE&D and BD&I,2019,01,2001,11,0012e000003A6bnAAC,0012e000002ZGfbAAG,0062e000002HFbKAAW,Business Organization,Health,Government: Australia: Federal,External,
0062e000002HHMEAA4,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6r9AAC,0012e000002Zmo0AAC,,Business Organization,Public Administration,Government: Australia: Local & State,External,0012e000003A78yAAC
0062e000002HHMeAAO,Closed Won,Grants,RIC RE&D and BD&I,2019,01,2001,11,0012e000003A6bnAAC,0012e000002ZGfbAAG,0062e000002HFb5AAG,Business Organization,Health,Government: Australia: Federal,External,
0062e000002HHMFAA4,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,07,2001,11,0012e000003A6pgAAC,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,
0062e000002HHMfAAO,Closed Lost,Grants,RIC RE&D and BD&I,2019,01,2001,11,0012e000003A6bnAAC,0012e000002ZGfbAAG,0062e000002HFbKAAW,Business Organization,Health,Government: Australia: Federal,External,
0062e000002HHMGAA4,Closed Won,Research Contract,RIC RE&D and BD&I,2017,06,2001,11,0012e000003A6pqAAC,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,
0062e000002HHMgAAO,Closed Won,Grants,RIC RE&D and BD&I,2017,10,2001,11,0012e000003A6bnAAC,0012e000002ZGfbAAG,0062e000002HFb2AAG,Business Organization,Health,Government: Australia: Federal,External,
0062e000002HHMHAA4,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,12,2001,11,0012e000003A6ptAAC,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,0012e000003A6WXAA0
0062e000002HHMhAAO,Closed Won,Grants,RIC-RE&D,2019,01,1930,6,0012e000003A6bnAAC,0012e000002ZGfbAAG,0062e000002HFazAAG,Business Organization,Health,Government: Australia: Federal,External,
0062e000002HHMIAA4,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,07,2001,11,0012e000003A6pgAAC,0012e000002Zmo0AAC,,Business Organization,Services,Not for profit,External,
0062e000002HHMiAAO,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2016,08,2001,11,0012e000003A6ksAAC,0012e000002ZNYOAA4,,Business Organization,Services,Government: Australia: Federal,External,
0062e000002HHMJAA4,Closed Won,Research Contract,RIC-BD&I,2019,06,2012,7,0012e000003A6pGAAS,0012e000002Zmo0AAC,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHMjAAO,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,05,1931,12,0012e000003A6gnAAC,0012e000002ZGfbAAG,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHMKAA4,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2018,07,1930,8,0012e000003A6qVAAS,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHMkAAO,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,05,2001,6,0012e000003A6qHAAS,0012e000002ZNYOAA4,,Business Organization,Services,University,External,
0062e000002HHMLAA4,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2018,04,2010,5,0012e000003A6qVAAS,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHMlAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,10,1931,7,0012e000003A6QpAAK,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HHMMAA4,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2018,03,2001,11,0012e000003A6qVAAS,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHMmAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,05,1931,12,0012e000003A6qHAAS,0012e000002ZNYOAA4,,Business Organization,Services,University,External,
0062e000002HHMNAA4,Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,03,2001,11,0012e000003A6qVAAS,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HHMnAAO,Closed Lost,Philanthropic,RIC RE&D and BD&I,2016,06,1931,12,,0012e000002ZNYOAA4,,,,,,
0062e000002HHMOAA4,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2018,02,2001,9,0012e000003A6PVAA0,0012e000002ZLg7AAG,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HHMoAAO,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2015,10,1931,12,,0012e000002ZNYOAA4,,,,,,
0062e000002HHMPAA4,Closed Lost,Research Contract,RIC-BD&I,2018,07,1930,9,0012e000003A6PJAA0,0012e000002ZLg7AAG,,Business Organization,Services,Multinational / Other Large Corporate,External,
0062e000002HHMpAAO,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,06,1931,12,,0012e000002ZNYOAA4,,,,,,
0062e000002HHMQAA4,Closed Lost,Research Contract,RIC-BD&I,2018,05,1931,8,0012e000003A701AAC,0012e000002ZLg7AAG,,Business Organization,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,External,
0062e000002HHMqAAO,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2016,05,1930,6,,0012e000002ZNYOAA4,,,,,,
0062e000002HHMRAA4,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,09,2001,11,0012e000003A6OnAAK,0012e000002ZLg7AAG,,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,External,0012e000003A6NoAAK
0062e000002HHMrAAO,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,02,1930,6,0012e000003A6REAA0,0012e000002ZNYOAA4,,Business Organization,Services,Government: International,External,
0062e000002HHMSAA4,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2018,04,1930,6,0012e000003A6O8AAK,0012e000002ZLg7AAG,,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,External,
