,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,year_length,RN,f_won_before
4106,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,0,2018,8,0,1,0
4107,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,1,0,2017,7,2,13,0
4108,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,1,0,2017,7,2,2,0
4109,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2016,7,3,1,0
4110,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2018,7,0,2,0
4111,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2017,7,2,1,0
4112,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2018,11,2,4,1
4113,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2016,5,3,1,0
4114,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,6,2,9,1
4115,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1VAAS,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2017,6,2,1,0
4116,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,9,2,13,1
4117,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2016,6,3,1,0
4118,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2018,7,0,9,1
4119,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,4,0,5,1
4120,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2017,1,0,3,0
4121,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Education,Education,Not for profit,0,1,0,2016,11,3,2,1
4122,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Mining & Refining,Mining & Refining,Government: Australia: Federal,1,0,0,2019,4,0,1,0
4123,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Education,Education,Not for profit,0,1,0,2015,12,1,1,0
4124,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmBqAAK,0,Services,Environmental,Not for profit,1,0,0,2019,6,0,1,0
4125,0,Grants,RIC RE&D and BD&I,NotGiven,NotGiven,0,Education,Education,Not for profit,0,1,0,2016,5,3,1,0
4126,1,Panel,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,0,0,2017,10,0,1,0
4127,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2016,5,3,1,0
4128,1,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,NotGiven,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2018,8,2,1,0
4129,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2016,11,1,1,0
4130,0,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Services,Education,University,1,0,1,2019,9,1,20,1
4131,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,9,0,1,0
4132,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2018,10,0,16,1
4133,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,Government: Australia: Local & State,1,1,0,2016,11,3,34,1
4134,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2017,11,1,6,1
4135,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,11,1,2,0
4136,0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2018,4,0,8,1
4137,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0nAAC,0,Manufacturing & R&D,Consumer Goods,Multinational / Other Large Corporate,1,0,0,2015,12,1,1,0
4138,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Research Tools/Consumables,Multinational / Other Large Corporate,1,0,0,2016,1,1,1,0
4139,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,Not for profit,1,0,0,2016,11,0,1,0
4140,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,0,2016,7,0,1,0
4141,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,0,2017,1,2,2,1
4142,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,2,0,1,0
4143,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2016,7,0,2,0
4144,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2016,1,0,1,0
4145,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,0,2017,5,0,1,0
4146,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,8,3,3,1
4147,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,4,0,8,1
4148,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,10,0,4,1
4149,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2016,11,0,4,1
4150,1,Panel,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,8,4,2,0
4151,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2017,1,0,2,0
4152,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,5,0,9,1
4153,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,1,0,2,1
4154,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,7,2,2,1
4155,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2016,5,1,1,0
4156,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2016,12,1,6,1
4157,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2017,1,1,3,1
4158,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,11,1,2,0
4159,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Diagnostics,Multinational / Other Large Corporate,1,0,0,2016,5,0,1,0
4160,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2016,11,0,1,0
4161,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,1,0,2017,6,2,1,0
4162,1,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Engineering and Scientific,Not for profit,1,0,0,2016,11,1,1,0
4163,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Community,Not for profit,1,0,0,2016,7,3,2,0
4164,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2016,5,3,2,1
4165,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,CRC (Co-operative Research Centre),1,0,0,2016,4,0,1,0
4166,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2016,6,0,3,1
4167,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2017,5,2,1,0
4168,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Community,Government: Australia: Federal,1,0,0,2016,10,3,1,0
4169,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Research Tools/Consumables,Not for profit,1,0,0,2016,3,3,2,1
4170,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,12,3,6,1
4171,0,Panel,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,8,0,9,1
4172,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Education,University,1,0,0,2017,10,2,188,1
4173,1,Panel,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,9,0,10,1
4174,0,Custom Education (MSPACE Included),Not supported,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: International,1,1,0,2018,2,1,1,0
4175,0,Philanthropic,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,11,1,2,0
4176,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,6,0,2,0
4177,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2017,1,1,3,1
4178,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,0,2018,4,1,2,0
4179,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,11,1,1,0
4180,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Services,Education,Multinational / Other Large Corporate,1,1,0,2018,5,0,3,0
4181,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,University,1,0,0,2015,12,1,1,0
4182,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2018,5,0,2,0
4183,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Community,Government: Australia: Federal,1,0,0,2016,10,3,3,1
4184,0,Custom Education (MSPACE Included),Not supported,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,10,0,3,1
4185,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2016,11,0,1,0
4186,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Education,PFRO (Publicly-Funded Research Organisation),1,0,0,2017,11,1,1,0
4187,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,2,0,2,0
4188,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Education,PFRO (Publicly-Funded Research Organisation),1,0,0,2017,11,2,2,0
4189,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,10,0,1,0
4190,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,10,2,10,1
4191,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,Not for profit,1,0,0,2017,7,2,1,0
4192,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,6,1,47,1
4193,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0jAAC,0,Services,Education,University,1,0,0,2016,11,1,1,0
4194,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,6,1,48,1
4195,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Services,Education,University,1,0,0,2018,2,0,189,1
4196,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,NotGiven,0,Services,Education,University,1,0,0,2018,8,0,212,1
4197,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,0,2018,7,0,4,1
4198,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YneJAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,5,0,1,0
4199,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,10,0,3,1
4200,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,10,0,4,1
4201,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2018,7,0,1,0
4202,0,Consultancy (Non-research),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,5,0,1,0
4203,0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,Not for profit,1,0,0,2018,8,0,1,0
4204,0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,3,0,121,1
4205,0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,5,2,8,1
4206,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,5,0,11,0
4207,0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,0,2018,8,0,1,0
4208,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: International,1,0,0,2019,5,0,2,0
4209,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,0,2016,11,0,2,0
4210,0,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,1,0,114,1
4211,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,0,2016,3,0,1,0
4212,1,Panel,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Services,Community,Not for profit,1,0,0,2018,10,1,3,0
4213,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2016,5,2,1,0
4214,0,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,NotGiven,0,Services,Business & Professional,Government: Australia: Local & State,1,0,0,2019,5,0,2,0
4215,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2017,3,0,1,0
4216,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Local & State,1,0,0,2018,5,0,1,0
4217,0,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,2,1,14,1
4218,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,0,2016,11,1,1,0
4219,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,0,16,1
4220,0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,"Retail, Travel, Hospitality & Leisure",Multinational / Other Large Corporate,1,0,0,2018,5,1,1,0
4221,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,1,17,1
4222,0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2017,1,2,4,0
4223,0,Research Contract,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,1,18,1
4224,0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2016,7,3,1,0
4225,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,1,22,1
4226,0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2017,1,2,3,0
4227,1,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,6,1,23,1
4228,0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2016,7,3,2,0
4229,0,Research Contract,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,5,1,1,0
4230,0,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2016,1,3,2,0
4231,1,Grants,RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2018,9,0,1,0
4232,1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2016,11,1,1,0
4233,0,Grants,RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,0,2018,5,1,1,0
4234,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,0,2017,10,1,1,0
4235,1,Grants,RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,0,2018,5,1,2,0
4236,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Education,Not for profit,1,0,0,2016,11,3,1,0
4237,1,Research Contract,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Public Administration,Public Administration,University,1,0,0,2019,5,0,1,0
4238,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2018,5,0,1,0
4239,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2018,10,0,2,0
4240,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2016,12,2,1,0
4241,1,Research Contract,RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2018,10,0,26,1
4242,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",SME (small to medium enterprise),1,1,0,2018,5,1,2,0
4243,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,6,1,92,1
4244,0,Grants,RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Entertainment & Creative Industries,Government: Australia: Local & State,1,0,0,2018,5,1,1,0
4245,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,6,1,1,0
4246,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002Z51eAAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,6,1,2,0
4247,0,Grants,Not supported,0012e000002ZmOZAA0,NotGiven,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,6,1,3,0
4248,1,Panel,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2018,10,1,1,0
4249,0,Grants,Not supported,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,6,0,8,1
4250,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,7,0,259,1
4251,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2019,7,1,262,1
4252,0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2018,11,1,217,1
4253,0,Consultancy (Non-research),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,9,1,13,1
